# File: pwt91_na.csv
# Title: Penn World Table version 9.1 supplemental National Accounts
# Units: million constant 2011 local currency; xr provides local currency to USD exchange rates
# Description: PWT used to provide macro-economic data for GCAM macroeconomic module.
# Source: DOI: 10.1257/aer.20130954 ; https://www.rug.nl/ggdc/productivity/pwt/?lang=en
# Column types: cinnnnnnn
# ----------
countrycode,year,q_c,q_i,q_g,q_x,q_m,q_gdp,xr
ECU,1997,30369.37094,9479.7625,6119.253767,15679.1713,12256.57674,49363.49953,1
ECU,1998,32459.94828,10514.41519,5977.216067,14936.50913,13057.14831,50975.9746,1
ECU,1999,28501.00918,7345.308275,5805.973768,16076.29011,8931.678973,48560.02667,1
ECU,2000,28730.1791,8163.843154,6038.455021,16484.01097,10076.87455,49090.20605,1
ECU,2001,30879.20034,10913.41127,5837.767918,16222.38425,12668.8871,51061.48704,1
ECU,2002,33064.28343,12864.32133,5975.733515,16323.57626,15077.87491,53153.35777,1
ECU,2003,34056.72226,11502.72285,6044.626046,17500.53519,14465.76134,54600.66482,1
ECU,2004,36248.55273,12270.18113,6315.464659,20506.84196,16039.18809,59083.93591,1
ECU,2005,37853.53113,14199.18729,6539.716962,22277.20563,18348.08344,62210.24478,1
ECU,2006,39500.95022,15302.73661,6787.900666,23864.70703,20141.38676,64949.67293,1
ECU,2007,41174.84616,15951.65524,7173.97224,23868.78583,21562.29876,66372.13245,1
ECU,2008,43399.16613,19537.92239,7968.225818,24581.01732,24675.72557,70591.49471,1
ECU,2009,42969.50034,18109.67129,8893.453626,23403.99596,22228.06838,70991.38797,1
ECU,2010,46283.50127,20003.90807,9283.735705,23348.51221,25523.18046,73494.04885,1
ECU,2011,48657.155,22310.355,10091.166,24671.849,26453.861,79276.664,1
ECU,2012,50055.13183,23245.22116,11212.40739,26020.55549,26674.71623,83749.42652,1
ECU,2013,52015.06896,25447.45173,12367.70469,26686.25605,28532.86916,87892.09947,1
ECU,2014,53436.99036,26304.39303,13194.67579,28344.78827,29889.49296,91222.21487,1
ECU,2015,53387.88855,23886.67815,13477.13703,28164.14259,27451.46743,91312.40207,1
ECU,2016,51447.95345,21405.61052,13247.50628,28737.72941,24629.61291,89872.97971,1
ECU,2017,53150.59977,23622.30763,13750.91302,28910.155,26969.42493,92567.19686,1
EGY,1950,58772.89469,2745.162277,5484.164891,15786.10217,26441.01799,51491.1381,0.348140669
EGY,1951,61571.60542,2984.075595,6045.683118,10732.27806,22199.62327,52585.59809,0.348242026
EGY,1952,54774.73554,3443.164335,6129.911598,12435.81404,17326.53598,56138.40349,0.348242026
EGY,1953,52242.57572,4052.158935,5914.66258,13628.28962,15521.68974,58879.71401,0.348140669
EGY,1954,58239.81247,4305.126641,6223.498427,13174.01299,21026.47611,57291.29845,0.348140669
EGY,1955,59705.79751,4548.724355,7271.666389,12606.16805,22470.35261,57186.83088,0.348242026
EGY,1956,61571.60145,3705.500683,7561.784231,11924.75324,21116.7181,58210.73785,0.348242026
EGY,1957,67568.8405,3967.837125,7383.969889,13003.65839,24726.41322,60920.42759,0.348140669
EGY,1958,67035.74564,4281.703716,7252.948621,15445.39306,23011.80775,66708.32028,0.348140669
EGY,1959,68901.55571,5199.881326,9274.415882,16921.79067,26441.01587,69504.14034,0.348140669
EGY,1960,70234.27121,5199.881112,10388.09386,18284.62026,25448.35068,74827.08054,0.348242026
EGY,1961,75565.15208,6206.309998,10856.02705,17528.20374,27093.43856,78515.89519,0.348242026
EGY,1962,79163.48447,7154.029472,12259.82348,18882.87467,32216.30007,80106.01835,0.404489113
EGY,1963,81429.1047,8693.026495,14786.65663,21647.22807,38818.30592,82723.13383,0.434782609
EGY,1964,95555.92912,9527.524093,15067.41669,22891.87464,40117.04983,97123.41156,0.434782609
EGY,1965,98227.49454,11052.62692,16441.87878,22691.55789,44656.50019,102011.3985,0.434782609
EGY,1966,98351.61073,9382.751525,16524.55353,23921.28598,39241.77356,101704.2423,0.434782609
EGY,1967,102172.7923,8374.337046,19039.23394,16420.49658,39687.99417,100817.918,0.434782609
EGY,1968,105229.752,7880.113703,21891.50192,19030.1927,40443.13884,106355.2944,0.434782609
EGY,1969,111226.0854,9824.557592,24264.94812,21745.61188,46939.09699,115029.9185,0.434782609
EGY,1970,130599.8573,10693.19131,26948.42564,25123.19375,47651.33489,136705.5228,0.434782609
EGY,1971,137402.3146,9375.218896,26894.13989,24776.36807,47079.68735,141409.447,0.434782999
EGY,1972,142845.0743,8760.270772,29750.97767,24573.32708,47283.16465,146860.4851,0.434782609
EGY,1973,142274.3937,11511.15007,30614.17138,23338.86286,49654.48884,147896.2157,0.397956243
EGY,1974,161727.7166,16950.05922,31272.57909,24266.41737,68103.91207,151572.1755,0.391303667
EGY,1975,168876.8012,19808.21701,36601.98726,25128.73488,81873.13029,159284.2081,0.391303667
EGY,1976,173056.8517,31745.44998,40956.3214,27257.66497,97900.03184,181118.8538,0.391303667
EGY,1977,179999.4477,31156.14114,39195.08693,30633.41945,84691.33569,195220.7629,0.391303667
EGY,1978,182555.4877,34474.69404,41513.94508,43084.6983,100012.378,210679.3484,0.391303667
EGY,1979,194905.9196,42642.17915,39996.47761,44241.04641,101429.2604,232362.1042,0.7000007
EGY,1980,208227.4428,50257.18214,40349.9443,50588.25579,112769.5371,255484.412,0.7000007
EGY,1981,212600.4661,54371.07103,48874.70998,49844.73878,118806.3239,265080.6014,0.7000007
EGY,1982,217864.1822,61236.40632,47751.57334,44654.70882,103156.1398,291342.6052,0.7000007
EGY,1983,264730.2367,58508.69679,51799.15245,49372.60293,106105.5912,336978.5444,0.7000007
EGY,1984,323382.3052,56131.73981,57683.9981,52147.2337,126881.8936,371349.2679,0.7000007
EGY,1985,354082.1634,55961.25936,58701.88831,53325.91135,130539.0126,396421.2925,0.7000007
EGY,1986,351267.1081,54400.46014,62124.61232,53639.05771,123227.3066,404323.8377,0.7000007
EGY,1987,375389.9975,52996.43408,60910.8663,58981.66998,118219.3157,436106.9124,0.7000007
EGY,1988,393390.0695,57330.71512,61567.70444,65574.65289,121846.4993,459223.7206,0.7000007
EGY,1989,413142.9465,63091.08372,64622.94336,73507.14464,133815.602,485931.714,0.866666667
EGY,1990,438265.3472,64363.96109,67729.09991,74241.81543,133895.0062,514192.4738,1.55
EGY,1991,455111.56,64701.80228,70631.57641,80129.14486,130468.7905,541657.0997,3.138008333
EGY,1992,468528.4497,62656.13064,74854.1212,90468.39291,124000.9326,577749.9769,3.321748333
EGY,1993,483604.9079,71266.66967,79293.7408,97634.25083,116896.6432,594405.4954,3.3525175
EGY,1994,500119.3462,81956.66888,83888.23144,92899.09699,119097.6259,617872.6521,3.385133333
EGY,1995,519612.0299,85774.52409,88921.52906,94251.99206,120320.396,646033.3197,3.392208333
EGY,1996,540398.9265,91119.5336,94522.6828,102143.9167,128146.1167,679095.0209,3.391483333
EGY,1997,562997.6605,100711.0612,99356.22374,101090.4168,135038.4371,716385.028,3.38875
EGY,1998,583849.3957,120766.9969,102327.0091,97458.42779,145849.6767,745212.8849,3.388
EGY,1999,614029.5945,126805.3564,104967.7114,106336.6294,150133.372,790744.6435,3.39525
EGY,2000,633235.1589,134137.6482,107938.4982,110372.1765,145033.7308,833312.873,3.47205
EGY,2001,658476.8013,128746.2625,113219.8877,114004.164,143401.8375,862679.5431,3.973
EGY,2002,674115.6393,135215.9082,118831.3703,105125.9644,134834.4549,890160.2657,4.499666667
EGY,2003,689095.9539,129353.9489,122607.7877,117547.1881,136561.0958,917882.3598,5.850875
EGY,2004,707458.9793,136779.1073,126384.2107,145116.2443,160106.1047,955706.5144,6.196241667
EGY,2005,741620.5252,150859.3077,129922.9753,174432.665,198249.0201,998443.2908,5.778833333
EGY,2006,789349.7249,170973.8832,133967.265,211517.9276,241414.881,1066775.142,5.733166667
EGY,2007,844105.1355,211605.3213,134220.0305,260769.5107,310951.1779,1142386.326,5.635433333
EGY,2008,892478.3739,244306.7329,137082.5495,335771.1108,392704.6953,1224138.712,5.4325
EGY,2009,943043.2755,222097.0259,144715.9039,287043.2184,322459.0071,1281350.003,5.544553309
EGY,2010,981867.0948,239810.287,151236.074,278478.2139,312269.7789,1347304.17,5.621942918
EGY,2011,1036189.2,234496.3,156961.1,281950.5,338522,1371078.3,5.932827652
EGY,2012,1103348.182,248121.8902,161890.9859,275468.8905,375083.3365,1401601.236,6.056058333
EGY,2013,1140161.815,227229.3679,165436.6703,287908.1003,377294.0261,1432215.796,6.870325
EGY,2014,1190280.627,231112.0378,179359.985,256408.7586,377662.5069,1473977.861,7.077608561
EGY,2015,1226930.996,250987.6826,191986.1049,256308.4643,381254.8973,1538420.527,7.691258333
EGY,2016,1283988.072,279183.3476,199509.8767,217786.9532,372780.5322,1605290.184,10.02540079
EGY,2017,1337779.937,310799.4745,204525.739,405178.0334,568520.2485,1672410.954,17.78253352
ERI,1970,,,,,,,2.502373741
ERI,1971,,,,,,,2.495842545
ERI,1972,,,,,,,2.302183841
ERI,1973,,,,,,,2.100742755
ERI,1974,,,,,,,2.071965457
ERI,1975,,,,,,,2.071965457
ERI,1976,,,,,,,2.071965457
ERI,1977,,,,,,,2.071965457
ERI,1978,,,,,,,2.071965457
ERI,1979,,,,,,,2.071965457
ERI,1980,,,,,,,2.071965457
ERI,1981,,,,,,,2.071965457
ERI,1982,,,,,,,2.071965457
ERI,1983,,,,,,,2.071965457
ERI,1984,,,,,,,2.071965457
ERI,1985,,,,,,,2.071965457
ERI,1986,,,,,,,2.071965457
ERI,1987,,,,,,,2.071965457
ERI,1988,,,,,,,2.071965457
ERI,1989,,,,,,,2.071965457
ERI,1990,18828.79187,3796.173959,3030.250488,1326.777037,7763.814611,16768.21796,2.071965457
ERI,1991,21162.23712,4106.63644,3316.60652,1453.124032,8616.498742,18737.46342,2.071965457
ERI,1992,25586.80264,5133.972884,3391.7116,1411.267291,10339.47904,20854.91162,2.805160963
ERI,1993,23832.28332,5033.874892,4767.240704,2169.36915,10202.57929,23541.46027,5.004747481
ERI,1994,30532.94228,5248.262599,4407.959398,1935.487668,11968.78402,26574.09168,5.470188997
ERI,1995,34254.90117,5600.661171,7902.605718,1916.659372,14310.34774,32132.88245,6.164180648
ERI,1996,35600.63338,7316.475122,7031.564444,2852.796147,16733.57778,32879.83596,6.357705892
ERI,1997,40477.89618,9179.56202,5663.442628,2984.444179,17687.79287,35883.67409,6.837275
ERI,1998,38303.26883,10304.32553,11330.90972,1923.13155,19710.24511,38718.4711,7.361930417
ERI,1999,33770.47574,13858.48761,12186.5922,1185.934855,17968.09328,39479.50511,8.152633333
ERI,2000,33746.98146,7540.217612,14442.55565,1359.27173,15636.86832,39553.2643,9.625
ERI,2001,30602.83956,10691.51169,9910.589985,1287.265358,14606.51014,34666.60854,11.30945208
ERI,2002,36778.39072,9248.005033,9786.701004,1456.473756,15486.94499,37701.8253,13.95819417
ERI,2003,38888.05572,9080.621604,12057.52222,1105.982668,18487.46217,38834.92349,13.87789058
ERI,2004,42538.45819,7078.058582,9370.476584,1158.082135,17301.06893,37803.65542,13.7875
ERI,2005,45119.42817,9485.992863,10561.8308,1403.492572,23283.25908,38352.46359,15.36791667
ERI,2006,39966.52722,4069.274528,6760.538477,1426.803331,8930.358274,37980.74473,15.375
ERI,2007,38322.18317,3669.977414,6894.316211,1271.855255,6429.892545,38522.66185,15.375
ERI,2008,33501.24421,3463.01337,6971.307214,1000.156145,5788.918419,34753.97969,15.375
ERI,2009,36895.30538,2979.790616,6563.929469,1347.817146,6903.652536,36101.21981,15.375
ERI,2010,34819.25722,3217.856088,8573.415365,1591.574045,7722.044971,36893.34839,15.375
ERI,2011,31167.29461,4007.967088,8438.75718,5764.051862,9283.195699,40094.87504,15.375
ERI,2012,29369.62724,6178.195982,9607.437318,11393.55122,18701.36758,42912.29945,15.375
ERI,2013,29313.20145,6573.970253,10095.17858,11998.03205,18621.82671,44907.54282,15.375
ERI,2014,28584.12464,6358.79956,10415.63489,14807.11716,22047.76436,46195.53116,15.375
ERI,2015,38435.03593,6426.86655,10644.56751,10122.84852,21015.53656,47390.35213,15.375
ERI,2016,42052.11126,6809.831344,10975.26573,7824.20416,19748.94768,48267.26253,15.375
ERI,2017,43299.06832,7195.288832,12110.89649,8658.007705,21675.34073,50686.56629,15.375
ESP,1950,64130.9025,14020.17139,12098.03109,2214.678856,1958.983723,90382.34108,0.239142714
ESP,1951,73867.21274,16600.57011,14213.6467,2483.914369,1444.656033,105592.9659,0.238241193
ESP,1952,79660.7208,15654.42366,14912.00459,2544.709442,1754.765428,110668.7409,0.238301349
ESP,1953,75074.19271,16858.61002,14316.34556,2527.339411,1853.092743,106805.0282,0.238241193
ESP,1954,82879.32761,21589.34323,16329.2611,2553.394399,1951.420175,121554.0287,0.234094215
ESP,1955,87707.25068,23911.70265,16924.91942,2744.464537,2669.966517,128887.0557,0.234034119
ESP,1956,94144.4789,26492.10282,18136.77682,2952.904808,3252.367263,138853.0003,0.234094215
ESP,1957,97363.09481,28126.35317,19143.2363,3239.510203,3380.949041,144969.4722,0.249059407
ESP,1958,101386.369,31050.80795,18547.57611,3699.815938,3993.604255,151295.0627,0.25236502
ESP,1959,102995.6769,24599.80825,19143.2359,4707.27795,4296.149576,147182.9087,0.306456116
ESP,1960,107018.9431,28040.34276,24442.54158,8685.014724,4371.786435,164316.7009,0.360607263
ESP,1961,119088.7412,36211.60428,25880.33758,9379.815786,6118.987964,185433.2705,0.360607263
ESP,1962,129548.8839,44296.85384,27523.53393,10595.71753,8244.371974,205279.4014,0.360607263
ESP,1963,144033.4603,49027.58115,30193.72705,11029.96814,10135.28356,225888.2792,0.360607263
ESP,1964,150470.6361,52726.15123,30604.52781,13809.17233,11496.73888,238065.4956,0.360607263
ESP,1965,160125.8318,61155.45506,31836.92282,14677.67242,15278.55983,255153.9436,0.360607263
ESP,1966,172196.308,68724.63065,32247.72103,17022.62627,18228.38183,275047.4419,0.360607263
ESP,1967,182656.5935,69068.68483,33069.32248,16240.97525,17623.29078,286194.1734,0.370624151
ESP,1968,193116.8673,74057.45042,33685.51782,19280.73079,19060.38256,304071.8919,0.420708473
ESP,1969,207600.2557,86013.29911,35328.7126,22233.63459,22085.84058,332907.9924,0.420708473
ESP,1970,217256.6292,85325.19127,37177.30757,26228.7399,23749.84233,345872.2207,0.420708473
ESP,1971,228337.7899,83404.28535,38776.53475,29953.64569,23916.21037,361953.4475,0.417515096
ESP,1972,247289.7467,95463.39819,40793.25426,33967.34699,29727.96637,391451.7361,0.386278994
ESP,1973,266577.8685,106955.0812,43403.42881,37364.5542,34692.07495,421939.8406,0.350150153
ESP,1974,280172.7188,117646.2465,47440.31273,36990.88387,37467.36895,445647.6987,0.346702848
ESP,1975,285216.4221,112277.3496,49907.30238,36842.35972,37129.98155,448064.0627,0.345022518
ESP,1976,301188.6069,111150.5233,53350.73304,38684.77201,40768.72087,462867.1585,0.402094627
ESP,1977,305706.1544,107004.8975,55431.28396,43365.65527,38526.92039,476005.9829,0.456539813
ESP,1978,308458.5688,101136.0978,58424.44056,48005.28174,38141.20471,482969.9536,0.460782958
ESP,1979,312467.8792,98927.44954,60877.62563,50694.04744,42490.0292,483170.6167,0.403429375
ESP,1980,318922.6878,101513.8458,63003.02866,51857.49277,43860.01763,493842.5364,0.430937198
ESP,1981,315744.7554,92783.17017,65564.03136,57713.0347,42277.2527,493188.3636,0.554865393
ESP,1982,315874.0569,94139.37351,68699.33246,60925.13882,44361.25156,499335.7227,0.660266889
ESP,1983,317101.084,92060.71857,70930.22169,66782.10089,43828.95591,508174.5571,0.86203116
ESP,1984,316482.0178,90470.68952,72247.65968,74821.59432,43244.41865,517243.8772,0.966193069
ESP,1985,323708.2107,95121.45736,75379.94406,75320.78297,46508.78841,529251.3805,1.021985524
ESP,1986,334760.7258,106601.6302,78884.55081,75496.64092,54500.28234,546469.6311,0.841707688
ESP,1987,354695.1438,120352.3642,86115.34127,79471.70555,68012.39228,576782.9664,0.74211973
ESP,1988,372100.4826,138210.4115,89256.67623,82505.12945,78949.16487,606166.1414,0.700099968
ESP,1989,392369.032,154162.357,96687.95636,83686.45399,92937.0985,635425.9833,0.711464106
ESP,1990,406212.9478,163788.0387,102753.5659,87613.30262,101878.8132,659453.9616,0.612635178
ESP,1991,418004.926,166158.5692,108954.8373,94838.78351,112415.999,676243.6321,0.624521194
ESP,1992,427139.5635,160083.8622,112762.4251,101959.313,120082.7616,682527.4249,0.615310683
ESP,1993,419182.789,141593.6679,115760.5489,109949.171,113808.1634,675487.2365,0.764850508
ESP,1994,423896.936,146505.6896,116380.0743,128277.3465,126833.1699,691585.3915,0.805103524
ESP,1995,431157.9641,157631.0905,119213.9047,140337.2985,140874.7536,710655.7815,0.749395983
ESP,1996,441753.2192,160993.0296,120666.6525,154283.3611,151301.8786,729664.299,0.761251447
ESP,1997,454385.8005,169094.0593,123899.0763,176802.684,170827.5117,756586.1179,0.879963629
ESP,1998,474581.6514,188525.0251,128096.3418,191008.9237,194924.093,789164.5109,0.897884027
ESP,1999,497771.5694,208479.2413,133054.7803,206298.7222,221997.0573,824556.7965,0.938627276
ESP,2000,520469.7904,222854.391,138878.6918,227926.7584,243066.2285,868168.4194,1.085400833
ESP,2001,539867.7831,232891.5668,144163.0358,236303.5982,251587.2604,902904.4294,1.11751
ESP,2002,556061.8159,243039.9575,149778.2878,239533.3191,260579.3716,928906.9595,1.062551667
ESP,2003,569310.931,258896.4915,157154.3143,247723.1265,275988.8486,958516.5896,0.886034167
ESP,2004,592262.2147,272725.5371,167119.8683,258256.5914,303801.0403,988870.4173,0.805365
ESP,2005,615961.19,292009.5402,176532.9227,262831.0978,325150.2622,1025686.044,0.80412
ESP,2006,639353.8754,314660.4656,185306.0727,275801.248,351696.7962,1068499.444,0.797140833
ESP,2007,660223.7651,328847.9307,196757.1487,298567.1697,381813.4421,1108771.039,0.7306375
ESP,2008,655910.4939,317068.2638,208436.7853,296037.4905,360359.9995,1121163.683,0.682674711
ESP,2009,632197.1712,262617.8513,217051.9184,263405.7919,294360.6266,1081096.113,0.71984336
ESP,2010,633783.7972,252740.5357,220334.0352,288228.0361,314738.3494,1081248.15,0.755044952
ESP,2011,618865,234507,219709,309575,312207,1070449,0.719355254
ESP,2012,597105.0063,212112.2521,209399.6491,312870.5983,292373.1014,1039108.933,0.778293601
ESP,2013,578537.7564,202309.3939,204987.742,326274.3616,290881.6295,1021384.817,0.753159182
ESP,2014,587404.0423,214008.6804,204272.2954,340267.4245,310054.5176,1035479.847,0.753730737
ESP,2015,605311.6682,233207.3126,208438.7653,354445.4915,326913.1135,1073219.809,0.901658962
ESP,2016,622594.4525,238971.0662,210540.379,372896.0027,336451.2327,1107268.658,0.904035128
ESP,2017,638286.5613,251832.0427,214541.8953,392421.7442,355134.498,1140256.22,0.887397421
EST,1970,,,,,,,
EST,1971,,,,,,,
EST,1972,,,,,,,
EST,1973,,,,,,,
EST,1974,,,,,,,
EST,1975,,,,,,,
EST,1976,,,,,,,
EST,1977,,,,,,,
EST,1978,,,,,,,
EST,1979,,,,,,,
EST,1980,,,,,,,
EST,1981,,,,,,,
EST,1982,,,,,,,
EST,1983,,,,,,,
EST,1984,,,,,,,
EST,1985,,,,,,,
EST,1986,,,,,,,
EST,1987,,,,,,,
EST,1988,,,,,,,
EST,1989,,,,,,,
EST,1990,5543.167336,2679.157777,1735.071282,3503.624363,3144.130417,11931.70375,0.004256516
EST,1991,5491.925763,2146.490578,1631.03599,2551.247611,1523.118359,10977.18622,0.011184538
EST,1992,4053.680412,1434.864219,1407.117842,3493.325321,2378.850168,8653.463566,0.749044521
EST,1993,3681.857277,1272.413448,2030.284755,3743.702385,2998.212056,8156.71201,0.845087751
EST,1994,3711.178803,1277.211311,2142.59988,3886.656976,3373.165319,7994.246708,0.830292204
EST,1995,3837.969952,1338.444018,2492.074168,4094.334353,3553.778893,8335.245994,0.732731073
EST,1996,4355.823461,1611.173322,2359.954589,4199.686817,3832.846431,8779.001536,0.769368425
EST,1997,4898.976038,2254.441984,2329.552406,5267.55063,4959.819584,9814.80224,0.887205527
EST,1998,5153.899183,2487.88713,2372.689221,5960.809093,5604.194932,10218.90258,0.899535149
EST,1999,5198.632704,2082.772531,2379.211315,5989.074209,5283.111512,10131.3835,0.938068547
EST,2000,5574.9843,2437.534914,2297.723873,5572.829054,5000.349819,11202.07592,1.084493543
EST,2001,5936.311733,2799.522557,2370.441334,5925.745767,5618.664952,11911.02279,1.117052365
EST,2002,6495.533906,3407.913735,2445.125746,6092.891672,6365.164381,12634.78361,1.061686991
EST,2003,7088.76364,4012.212021,2544.108159,6712.693994,7256.468445,13571.79919,0.885586096
EST,2004,7638.537697,4262.086588,2620.791653,7873.436103,8427.38639,14426.10951,0.805003233
EST,2005,8347.136966,4563.316325,2699.825069,9442.115626,9834.668448,15807.72432,0.804250546
EST,2006,9403.943792,5965.788206,2847.334355,10341.96731,11870.73821,17431.47453,0.796689617
EST,2007,10247.49289,6603.338435,3035.923701,11646.52913,13411.79171,18782.09918,0.730756394
EST,2008,9746.034615,5256.758085,3174.191782,11751.13607,12585.68951,17764.21179,0.683499488
EST,2009,8259.199706,3062.199012,3072.867335,9364.697487,8733.720913,15148.53786,0.719480966
