# File: MARKAL_nonghg_indenergy_tech_coeff_USA_dhl.csv
# Title: Industrial fuel use emission factors
# Source: Dan Loughlin (EPA)'s calculations based on GREET 2014 and market shares estimated using the EPA US nine-region MARKAL database: Database documentation Office of Research and Development. U.S. Environmental Protection Agency; 2013. No.: EPA 600/B-13/203. Available at:http://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=278925&CFID=36235307&CFTOKEN=34660040&jsessionid=cc308791e9d5b702ad59412787521533d523
# EFs for NOx SO2 PM10 PM2.5 NMVOC CO BC and OC
# Units: Tg/EJ
# Column types: ccccicn
# ----------
region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coeff
HI,industrial fuel use,liquid fuels,liquid fuels,2005,BC,0.006454742
HI,industrial fuel use,liquid fuels,liquid fuels,2010,BC,0.004508524
HI,industrial fuel use,liquid fuels,liquid fuels,2015,BC,0.008305931
HI,industrial fuel use,liquid fuels,liquid fuels,2020,BC,0.006497267
HI,industrial fuel use,liquid fuels,liquid fuels,2025,BC,0.006541149
HI,industrial fuel use,liquid fuels,liquid fuels,2030,BC,0.006611293
HI,industrial fuel use,liquid fuels,liquid fuels,2035,BC,0.007134251
HI,industrial fuel use,liquid fuels,liquid fuels,2040,BC,0.007808451
HI,industrial fuel use,liquid fuels,liquid fuels,2045,BC,0.007612419
HI,industrial fuel use,liquid fuels,liquid fuels,2050,BC,0.008134605
HI,industrial fuel use,liquid fuels,liquid fuels,2055,BC,0.010098531
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2005,BC,0.006454742
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2010,BC,0.004508524
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2015,BC,0.008305931
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2020,BC,0.006497267
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2025,BC,0.006541149
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2030,BC,0.006611293
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2035,BC,0.007134251
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2040,BC,0.007808451
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2045,BC,0.007612419
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2050,BC,0.008134605
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2055,BC,0.010098531
HI,industrial fuel use,biomass,biomass,2005,BC,8.17E-05
HI,industrial fuel use,biomass,biomass,2010,BC,3.08E-05
HI,industrial fuel use,biomass,biomass,2015,BC,6.28E-06
HI,industrial fuel use,biomass,biomass,2020,BC,1.68E-05
HI,industrial fuel use,biomass,biomass,2025,BC,2.00E-05
HI,industrial fuel use,biomass,biomass,2030,BC,2.24E-05
HI,industrial fuel use,biomass,biomass,2035,BC,2.03E-05
HI,industrial fuel use,biomass,biomass,2040,BC,1.87E-05
HI,industrial fuel use,biomass,biomass,2045,BC,2.45E-05
HI,industrial fuel use,biomass,biomass,2050,BC,2.33E-05
HI,industrial fuel use,biomass,biomass,2055,BC,1.33E-05
HI,industrial fuel use,biomass,biomass cogen,2005,BC,8.17E-05
HI,industrial fuel use,biomass,biomass cogen,2010,BC,3.08E-05
HI,industrial fuel use,biomass,biomass cogen,2015,BC,6.28E-06
HI,industrial fuel use,biomass,biomass cogen,2020,BC,1.68E-05
HI,industrial fuel use,biomass,biomass cogen,2025,BC,2.00E-05
HI,industrial fuel use,biomass,biomass cogen,2030,BC,2.24E-05
HI,industrial fuel use,biomass,biomass cogen,2035,BC,2.03E-05
HI,industrial fuel use,biomass,biomass cogen,2040,BC,1.87E-05
HI,industrial fuel use,biomass,biomass cogen,2045,BC,2.45E-05
HI,industrial fuel use,biomass,biomass cogen,2050,BC,2.33E-05
HI,industrial fuel use,biomass,biomass cogen,2055,BC,1.33E-05
HI,industrial fuel use,coal,coal,2005,OC,0.004608879
HI,industrial fuel use,coal,coal,2010,OC,0.004949044
HI,industrial fuel use,coal,coal,2015,OC,0.005291355
HI,industrial fuel use,coal,coal,2020,OC,0.005047635
HI,industrial fuel use,coal,coal,2025,OC,0.005240698
HI,industrial fuel use,coal,coal,2030,OC,0.005398598
HI,industrial fuel use,coal,coal,2035,OC,0.005483036
HI,industrial fuel use,coal,coal,2040,OC,0.005583473
HI,industrial fuel use,coal,coal,2045,OC,0.005638434
HI,industrial fuel use,coal,coal,2050,OC,0.005723515
HI,industrial fuel use,coal,coal,2055,OC,0.005777195
HI,industrial fuel use,coal,coal cogen,2005,OC,0.004608879
HI,industrial fuel use,coal,coal cogen,2010,OC,0.004949044
HI,industrial fuel use,coal,coal cogen,2015,OC,0.005291355
HI,industrial fuel use,coal,coal cogen,2020,OC,0.005047635
HI,industrial fuel use,coal,coal cogen,2025,OC,0.005240698
HI,industrial fuel use,coal,coal cogen,2030,OC,0.005398598
HI,industrial fuel use,coal,coal cogen,2035,OC,0.005483036
HI,industrial fuel use,coal,coal cogen,2040,OC,0.005583473
HI,industrial fuel use,coal,coal cogen,2045,OC,0.005638434
HI,industrial fuel use,coal,coal cogen,2050,OC,0.005723515
HI,industrial fuel use,coal,coal cogen,2055,OC,0.005777195
HI,industrial fuel use,gas,gas,2005,OC,0.000586894
HI,industrial fuel use,gas,gas,2010,OC,0.000538986
HI,industrial fuel use,gas,gas,2015,OC,0.000406177
HI,industrial fuel use,gas,gas,2020,OC,0.000436774
HI,industrial fuel use,gas,gas,2025,OC,0.000431434
HI,industrial fuel use,gas,gas,2030,OC,0.000454497
HI,industrial fuel use,gas,gas,2035,OC,0.0005142
HI,industrial fuel use,gas,gas,2040,OC,0.000542203
HI,industrial fuel use,gas,gas,2045,OC,0.0005354
HI,industrial fuel use,gas,gas,2050,OC,0.000552822
HI,industrial fuel use,gas,gas,2055,OC,0.000563528
HI,industrial fuel use,gas,gas cogen,2005,OC,0.000586894
HI,industrial fuel use,gas,gas cogen,2010,OC,0.000538986
HI,industrial fuel use,gas,gas cogen,2015,OC,0.000406177
HI,industrial fuel use,gas,gas cogen,2020,OC,0.000436774
HI,industrial fuel use,gas,gas cogen,2025,OC,0.000431434
HI,industrial fuel use,gas,gas cogen,2030,OC,0.000454497
HI,industrial fuel use,gas,gas cogen,2035,OC,0.0005142
HI,industrial fuel use,gas,gas cogen,2040,OC,0.000542203
HI,industrial fuel use,gas,gas cogen,2045,OC,0.0005354
HI,industrial fuel use,gas,gas cogen,2050,OC,0.000552822
HI,industrial fuel use,gas,gas cogen,2055,OC,0.000563528
HI,industrial fuel use,liquid fuels,liquid fuels,2005,OC,0.001005656
HI,industrial fuel use,liquid fuels,liquid fuels,2010,OC,0.000735357
HI,industrial fuel use,liquid fuels,liquid fuels,2015,OC,0.000821073
HI,industrial fuel use,liquid fuels,liquid fuels,2020,OC,0.000738931
HI,industrial fuel use,liquid fuels,liquid fuels,2025,OC,0.000752739
HI,industrial fuel use,liquid fuels,liquid fuels,2030,OC,0.000807621
HI,industrial fuel use,liquid fuels,liquid fuels,2035,OC,0.000823774
HI,industrial fuel use,liquid fuels,liquid fuels,2040,OC,0.000854344
HI,industrial fuel use,liquid fuels,liquid fuels,2045,OC,0.000848845
HI,industrial fuel use,liquid fuels,liquid fuels,2050,OC,0.000886654
HI,industrial fuel use,liquid fuels,liquid fuels,2055,OC,0.000947795
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2005,OC,0.001005656
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2010,OC,0.000735357
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2015,OC,0.000821073
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2020,OC,0.000738931
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2025,OC,0.000752739
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2030,OC,0.000807621
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2035,OC,0.000823774
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2040,OC,0.000854344
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2045,OC,0.000848845
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2050,OC,0.000886654
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2055,OC,0.000947795
HI,industrial fuel use,biomass,biomass,2005,OC,0.001323111
HI,industrial fuel use,biomass,biomass,2010,OC,0.000961533
HI,industrial fuel use,biomass,biomass,2015,OC,0.000872239
HI,industrial fuel use,biomass,biomass,2020,OC,0.000937586
HI,industrial fuel use,biomass,biomass,2025,OC,0.000909273
HI,industrial fuel use,biomass,biomass,2030,OC,0.000885803
HI,industrial fuel use,biomass,biomass,2035,OC,0.000855939
HI,industrial fuel use,biomass,biomass,2040,OC,0.000839137
HI,industrial fuel use,biomass,biomass,2045,OC,0.000830943
HI,industrial fuel use,biomass,biomass,2050,OC,0.000815259
HI,industrial fuel use,biomass,biomass,2055,OC,0.000761882
HI,industrial fuel use,biomass,biomass cogen,2005,OC,0.001323111
HI,industrial fuel use,biomass,biomass cogen,2010,OC,0.000961533
HI,industrial fuel use,biomass,biomass cogen,2015,OC,0.000872239
HI,industrial fuel use,biomass,biomass cogen,2020,OC,0.000937586
HI,industrial fuel use,biomass,biomass cogen,2025,OC,0.000909273
HI,industrial fuel use,biomass,biomass cogen,2030,OC,0.000885803
HI,industrial fuel use,biomass,biomass cogen,2035,OC,0.000855939
HI,industrial fuel use,biomass,biomass cogen,2040,OC,0.000839137
HI,industrial fuel use,biomass,biomass cogen,2045,OC,0.000830943
HI,industrial fuel use,biomass,biomass cogen,2050,OC,0.000815259
HI,industrial fuel use,biomass,biomass cogen,2055,OC,0.000761882
HI,industrial fuel use,coal,coal,2005,CO2,0.022413751
HI,industrial fuel use,coal,coal,2010,CO2,0.023247485
HI,industrial fuel use,coal,coal,2015,CO2,0.023542577
HI,industrial fuel use,coal,coal,2020,CO2,0.022100946
HI,industrial fuel use,coal,coal,2025,CO2,0.022682182
HI,industrial fuel use,coal,coal,2030,CO2,0.023544891
HI,industrial fuel use,coal,coal,2035,CO2,0.024022124
HI,industrial fuel use,coal,coal,2040,CO2,0.024371859
HI,industrial fuel use,coal,coal,2045,CO2,0.024626877
HI,industrial fuel use,coal,coal,2050,CO2,0.024861999
HI,industrial fuel use,coal,coal,2055,CO2,0.025047846
HI,industrial fuel use,coal,coal cogen,2005,CO2,0.022413751
HI,industrial fuel use,coal,coal cogen,2010,CO2,0.023247485
HI,industrial fuel use,coal,coal cogen,2015,CO2,0.023542577
HI,industrial fuel use,coal,coal cogen,2020,CO2,0.022100946
HI,industrial fuel use,coal,coal cogen,2025,CO2,0.022682182
HI,industrial fuel use,coal,coal cogen,2030,CO2,0.023544891
HI,industrial fuel use,coal,coal cogen,2035,CO2,0.024022124
HI,industrial fuel use,coal,coal cogen,2040,CO2,0.024371859
HI,industrial fuel use,coal,coal cogen,2045,CO2,0.024626877
HI,industrial fuel use,coal,coal cogen,2050,CO2,0.024861999
HI,industrial fuel use,coal,coal cogen,2055,CO2,0.025047846
HI,industrial fuel use,gas,gas,2005,CO2,0.010100215
HI,industrial fuel use,gas,gas,2010,CO2,0.008735772
HI,industrial fuel use,gas,gas,2015,CO2,0.008975567
HI,industrial fuel use,gas,gas,2020,CO2,0.009141549
HI,industrial fuel use,gas,gas,2025,CO2,0.009319403
HI,industrial fuel use,gas,gas,2030,CO2,0.009661635
HI,industrial fuel use,gas,gas,2035,CO2,0.009858394
HI,industrial fuel use,gas,gas,2040,CO2,0.010090146
HI,industrial fuel use,gas,gas,2045,CO2,0.010177486
HI,industrial fuel use,gas,gas,2050,CO2,0.010210503
HI,industrial fuel use,gas,gas,2055,CO2,0.010168744
HI,industrial fuel use,gas,gas cogen,2005,CO2,0.010100215
HI,industrial fuel use,gas,gas cogen,2010,CO2,0.008735772
HI,industrial fuel use,gas,gas cogen,2015,CO2,0.008975567
HI,industrial fuel use,gas,gas cogen,2020,CO2,0.009141549
HI,industrial fuel use,gas,gas cogen,2025,CO2,0.009319403
HI,industrial fuel use,gas,gas cogen,2030,CO2,0.009661635
HI,industrial fuel use,gas,gas cogen,2035,CO2,0.009858394
HI,industrial fuel use,gas,gas cogen,2040,CO2,0.010090146
HI,industrial fuel use,gas,gas cogen,2045,CO2,0.010177486
HI,industrial fuel use,gas,gas cogen,2050,CO2,0.010210503
HI,industrial fuel use,gas,gas cogen,2055,CO2,0.010168744
HI,industrial fuel use,liquid fuels,liquid fuels,2005,CO2,0.010479635
HI,industrial fuel use,liquid fuels,liquid fuels,2010,CO2,0.008057126
HI,industrial fuel use,liquid fuels,liquid fuels,2015,CO2,0.009803119
HI,industrial fuel use,liquid fuels,liquid fuels,2020,CO2,0.008852648
HI,industrial fuel use,liquid fuels,liquid fuels,2025,CO2,0.008747973
HI,industrial fuel use,liquid fuels,liquid fuels,2030,CO2,0.009364278
HI,industrial fuel use,liquid fuels,liquid fuels,2035,CO2,0.009051173
HI,industrial fuel use,liquid fuels,liquid fuels,2040,CO2,0.009239591
HI,industrial fuel use,liquid fuels,liquid fuels,2045,CO2,0.008436274
HI,industrial fuel use,liquid fuels,liquid fuels,2050,CO2,0.008581178
HI,industrial fuel use,liquid fuels,liquid fuels,2055,CO2,0.009028672
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2005,CO2,0.010479635
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2010,CO2,0.008057126
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2015,CO2,0.009803119
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2020,CO2,0.008852648
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2025,CO2,0.008747973
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2030,CO2,0.009364278
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2035,CO2,0.009051173
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2040,CO2,0.009239591
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2045,CO2,0.008436274
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2050,CO2,0.008581178
HI,industrial fuel use,liquid fuels,liquid fuels cogen,2055,CO2,0.009028672
HI,industrial fuel use,biomass,biomass,2005,CO2,0
HI,industrial fuel use,biomass,biomass,2010,CO2,0
HI,industrial fuel use,biomass,biomass,2015,CO2,3.77E-05
HI,industrial fuel use,biomass,biomass,2020,CO2,0.000105651
HI,industrial fuel use,biomass,biomass,2025,CO2,0.000104916
HI,industrial fuel use,biomass,biomass,2030,CO2,0.000123232
HI,industrial fuel use,biomass,biomass,2035,CO2,0.000110634
HI,industrial fuel use,biomass,biomass,2040,CO2,0.000114428
HI,industrial fuel use,biomass,biomass,2045,CO2,0.00011092
HI,industrial fuel use,biomass,biomass,2050,CO2,0.00011344
HI,industrial fuel use,biomass,biomass,2055,CO2,0.000118348
HI,industrial fuel use,biomass,biomass cogen,2005,CO2,0
HI,industrial fuel use,biomass,biomass cogen,2010,CO2,0
HI,industrial fuel use,biomass,biomass cogen,2015,CO2,3.77E-05
HI,industrial fuel use,biomass,biomass cogen,2020,CO2,0.000105651
HI,industrial fuel use,biomass,biomass cogen,2025,CO2,0.000104916
HI,industrial fuel use,biomass,biomass cogen,2030,CO2,0.000123232
HI,industrial fuel use,biomass,biomass cogen,2035,CO2,0.000110634
HI,industrial fuel use,biomass,biomass cogen,2040,CO2,0.000114428
HI,industrial fuel use,biomass,biomass cogen,2045,CO2,0.00011092
HI,industrial fuel use,biomass,biomass cogen,2050,CO2,0.00011344
HI,industrial fuel use,biomass,biomass cogen,2055,CO2,0.000118348
IA,industrial fuel use,coal,coal,2005,NOx,0.261565752
IA,industrial fuel use,coal,coal,2010,NOx,0.24128762
IA,industrial fuel use,coal,coal,2015,NOx,0.247879608
IA,industrial fuel use,coal,coal,2020,NOx,0.234312556
IA,industrial fuel use,coal,coal,2025,NOx,0.240398293
IA,industrial fuel use,coal,coal,2030,NOx,0.246677964
IA,industrial fuel use,coal,coal,2035,NOx,0.250299201
IA,industrial fuel use,coal,coal,2040,NOx,0.253554811
IA,industrial fuel use,coal,coal,2045,NOx,0.255578056
IA,industrial fuel use,coal,coal,2050,NOx,0.258549854
IA,industrial fuel use,coal,coal,2055,NOx,0.26014596
IA,industrial fuel use,coal,coal cogen,2005,NOx,0.261565752
IA,industrial fuel use,coal,coal cogen,2010,NOx,0.24128762
IA,industrial fuel use,coal,coal cogen,2015,NOx,0.247879608
IA,industrial fuel use,coal,coal cogen,2020,NOx,0.234312556
IA,industrial fuel use,coal,coal cogen,2025,NOx,0.240398293
IA,industrial fuel use,coal,coal cogen,2030,NOx,0.246677964
IA,industrial fuel use,coal,coal cogen,2035,NOx,0.250299201
IA,industrial fuel use,coal,coal cogen,2040,NOx,0.253554811
IA,industrial fuel use,coal,coal cogen,2045,NOx,0.255578056
IA,industrial fuel use,coal,coal cogen,2050,NOx,0.258549854
IA,industrial fuel use,coal,coal cogen,2055,NOx,0.26014596
IA,industrial fuel use,gas,gas,2005,NOx,0.080919016
IA,industrial fuel use,gas,gas,2010,NOx,0.044952568
IA,industrial fuel use,gas,gas,2015,NOx,0.037239142
IA,industrial fuel use,gas,gas,2020,NOx,0.040745965
IA,industrial fuel use,gas,gas,2025,NOx,0.042574105
IA,industrial fuel use,gas,gas,2030,NOx,0.045347383
IA,industrial fuel use,gas,gas,2035,NOx,0.048574619
IA,industrial fuel use,gas,gas,2040,NOx,0.050422899
IA,industrial fuel use,gas,gas,2045,NOx,0.050680722
IA,industrial fuel use,gas,gas,2050,NOx,0.0517343
IA,industrial fuel use,gas,gas,2055,NOx,0.052443137
IA,industrial fuel use,gas,gas cogen,2005,NOx,0.080919016
IA,industrial fuel use,gas,gas cogen,2010,NOx,0.044952568
IA,industrial fuel use,gas,gas cogen,2015,NOx,0.037239142
IA,industrial fuel use,gas,gas cogen,2020,NOx,0.040745965
IA,industrial fuel use,gas,gas cogen,2025,NOx,0.042574105
IA,industrial fuel use,gas,gas cogen,2030,NOx,0.045347383
IA,industrial fuel use,gas,gas cogen,2035,NOx,0.048574619
IA,industrial fuel use,gas,gas cogen,2040,NOx,0.050422899
IA,industrial fuel use,gas,gas cogen,2045,NOx,0.050680722
IA,industrial fuel use,gas,gas cogen,2050,NOx,0.0517343
IA,industrial fuel use,gas,gas cogen,2055,NOx,0.052443137
IA,industrial fuel use,liquid fuels,liquid fuels,2005,NOx,0.106478279
IA,industrial fuel use,liquid fuels,liquid fuels,2010,NOx,0.084533941
IA,industrial fuel use,liquid fuels,liquid fuels,2015,NOx,0.122125747
IA,industrial fuel use,liquid fuels,liquid fuels,2020,NOx,0.099602575
IA,industrial fuel use,liquid fuels,liquid fuels,2025,NOx,0.099883863
IA,industrial fuel use,liquid fuels,liquid fuels,2030,NOx,0.103820578
IA,industrial fuel use,liquid fuels,liquid fuels,2035,NOx,0.110247378
IA,industrial fuel use,liquid fuels,liquid fuels,2040,NOx,0.118612445
IA,industrial fuel use,liquid fuels,liquid fuels,2045,NOx,0.113739208
IA,industrial fuel use,liquid fuels,liquid fuels,2050,NOx,0.119924426
IA,industrial fuel use,liquid fuels,liquid fuels,2055,NOx,0.142152341
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2005,NOx,0.106478279
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2010,NOx,0.084533941
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2015,NOx,0.122125747
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2020,NOx,0.099602575
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2025,NOx,0.099883863
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2030,NOx,0.103820578
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2035,NOx,0.110247378
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2040,NOx,0.118612445
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2045,NOx,0.113739208
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2050,NOx,0.119924426
IA,industrial fuel use,liquid fuels,liquid fuels cogen,2055,NOx,0.142152341
IA,industrial fuel use,biomass,biomass,2005,NOx,0.053534287
IA,industrial fuel use,biomass,biomass,2010,NOx,0.039262579
IA,industrial fuel use,biomass,biomass,2015,NOx,0.036282631
IA,industrial fuel use,biomass,biomass,2020,NOx,0.034365052
IA,industrial fuel use,biomass,biomass,2025,NOx,0.031459832
IA,industrial fuel use,biomass,biomass,2030,NOx,0.029580451
IA,industrial fuel use,biomass,biomass,2035,NOx,0.028030976
IA,industrial fuel use,biomass,biomass,2040,NOx,0.026946029
IA,industrial fuel use,biomass,biomass,2045,NOx,0.025829366
IA,industrial fuel use,biomass,biomass,2050,NOx,0.025099994
IA,industrial fuel use,biomass,biomass,2055,NOx,0.023618343
IA,industrial fuel use,biomass,biomass cogen,2005,NOx,0.053534287
IA,industrial fuel use,biomass,biomass cogen,2010,NOx,0.039262579
IA,industrial fuel use,biomass,biomass cogen,2015,NOx,0.036282631
IA,industrial fuel use,biomass,biomass cogen,2020,NOx,0.034365052
IA,industrial fuel use,biomass,biomass cogen,2025,NOx,0.031459832
IA,industrial fuel use,biomass,biomass cogen,2030,NOx,0.029580451
IA,industrial fuel use,biomass,biomass cogen,2035,NOx,0.028030976
IA,industrial fuel use,biomass,biomass cogen,2040,NOx,0.026946029
IA,industrial fuel use,biomass,biomass cogen,2045,NOx,0.025829366
IA,industrial fuel use,biomass,biomass cogen,2050,NOx,0.025099994
IA,industrial fuel use,biomass,biomass cogen,2055,NOx,0.023618343
IA,industrial fuel use,coal,coal,2005,SO2,0.709862367
IA,industrial fuel use,coal,coal,2010,SO2,0.679592789
IA,industrial fuel use,coal,coal,2015,SO2,0.590904591
IA,industrial fuel use,coal,coal,2020,SO2,0.549595621
IA,industrial fuel use,coal,coal,2025,SO2,0.56430149
IA,industrial fuel use,coal,coal,2030,SO2,0.576548046
IA,industrial fuel use,coal,coal,2035,SO2,0.583595424
IA,industrial fuel use,coal,coal,2040,SO2,0.590805881
IA,industrial fuel use,coal,coal,2045,SO2,0.596410723
IA,industrial fuel use,coal,coal,2050,SO2,0.606154195
IA,industrial fuel use,coal,coal,2055,SO2,0.611234923
IA,industrial fuel use,coal,coal cogen,2005,SO2,0.709862367
IA,industrial fuel use,coal,coal cogen,2010,SO2,0.679592789
IA,industrial fuel use,coal,coal cogen,2015,SO2,0.590904591
IA,industrial fuel use,coal,coal cogen,2020,SO2,0.549595621
IA,industrial fuel use,coal,coal cogen,2025,SO2,0.56430149
IA,industrial fuel use,coal,coal cogen,2030,SO2,0.576548046
IA,industrial fuel use,coal,coal cogen,2035,SO2,0.583595424
IA,industrial fuel use,coal,coal cogen,2040,SO2,0.590805881
IA,industrial fuel use,coal,coal cogen,2045,SO2,0.596410723
IA,industrial fuel use,coal,coal cogen,2050,SO2,0.606154195
