# File: USDA_cost_data.csv,,,,,,,,,,,,,,,,,,,,,,,
# Description: Itemized costs by crop and sub-region of USA,,,,,,,,,,,,,,,,,,,,,,,
# Original source: http://www.ers.usda.gov/Data/CostsAndReturns/,,,,,,,,,,,,,,,,,,,,,,,
# Add 2011-2015 data and update 2009 ,,,,,,,,,,,,,,,,,,,,,,,
# Data source: https://www.ers.usda.gov/data-products/commodity-costs-and-returns/,,,,,,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,,,,,
Crop,Region, Item,Unit,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Soybeans,Mississippi Portal,General farm overhead,USD/acre,,10.05,9.5,10.35,10.6,10.92,11.93,12.21,12.46,13.15,9.71,9.98,10.31,10.51,10.71,11.12,16.04,16.2,16.51,16.53
Soybeans,Mississippi Portal,Total allocated overhead,USD/acre,,158.59,154.56,170.64,165.2,172.46,161.06,159.94,167.65,173.41,175.31,181.36,195.29,211.95,216.39,230.76,258.86,271.38,280.26,287.05
Soybeans,Mississippi Portal,Total costs listed,USD/acre,,241.47,237.99,250.8,249.24,263.31,247.01,250.77,263.26,280.44,295.97,314.32,353.14,366.18,375.83,402.46,502.13,519.02,528.98,514.67
Soybeans,Mississippi Portal,Value of production less total costs listed,USD/acre,,-25.09,-94.49,-130.05,-136.44,-122.3484,-46.84,52.4352,1.8376,-37.0591,-82.13,-63.09147005,-0.672320154,-24.58,-43.19,14.04,11.95,59.14,34.52,-63.41
Soybeans,Mississippi Portal,Value of production less operating costs,USD/acre,,133.5,60.07,40.59,28.76,50.1116,114.22,212.3752,169.4876,136.3509,93.18,118.2685299,194.6176798,187.37,173.2,244.8,270.81,330.52,314.78,223.64
Soybeans,Mississippi Portal,Yield,bu/acre,,31,25,25,24,32.63,37,45.39,44.78,41.89,36,31.92694485,33.89662328,35,33,34,36,44,50,46
Soybeans,Mississippi Portal,Price,USD/bu,,6.98,5.74,4.83,4.7,4.32,5.41,6.68,5.92,5.81,5.94,7.86885595,10.39831245,9.76,10.08,12.25,14.28,13.14,11.27,9.81
Soybeans,Mississippi Portal,Enterprise size,acres,,495,495,495,495,495,538,538,538,538,676,676,676,676,676,676,635,635,635,635
Soybeans,Mississippi Portal,Irrigated,percent,,19,19,19,19,19,43,43,43,43,38,38,38,38,38,38,50,50,50,50
Soybeans,Mississippi Portal,Dryland,percent,,81,81,81,81,81,57,57,57,57,62,62,62,62,62,62,50,50,50,50
Soybeans,Northern Crescent,Primary output,USD/acre,,280.36,224.84,189.2,182.04,149.9795,213.96,194.48,213.538,248.248,252.08,342.5346433,393.8033677,415.8,468,572.24,633.15,547.68,495,429.73
Soybeans,Northern Crescent,Total output,USD/acre,,280.36,224.84,189.2,182.04,149.9795,213.96,194.48,213.538,248.248,252.08,342.5346433,393.8033677,415.8,468,572.24,633.15,547.68,495,429.73
Soybeans,Northern Crescent,Seed,USD/acre,,22.81,24.21,20.65,19.37,25.34,25.65,27.46,29.56,31.69,34.67,41.75,46.55,57.94,62.26,59.62,59.21,62.34,62.99,63.43
Soybeans,Northern Crescent,Fertilizer,USD/acre,,13.31,13.33,13.38,13.12,14.3,10.39,11,12.15,15.28,19.62,21.9,36.1,33.93,26.02,34.47,52.5,51.49,49.47,45.96
Soybeans,Northern Crescent,Soil conditioners,USD/acre,,0.17,0.19,0.19,0.2,0.2,0.23,0.25,0.26,0.27,,,,,,,,,,
Soybeans,Northern Crescent,Manure,USD/acre,,2,1.88,1.94,2.01,2.68,1.48,1.75,1.87,2.3,,,,,,,,,,
Soybeans,Northern Crescent,Chemicals,USD/acre,,25.7,25.78,25.87,25.07,26.51,17.29,16.96,16.73,13.64,13.92,14.14,14.8,16.33,16.11,15.78,21.3,22.12,22.53,21.65
Soybeans,Northern Crescent,Custom operations,USD/acre,,5.89,6.01,6.31,6.51,6.83,8.99,9.37,9.36,9.81,8.17,8.58,8.58,9.35,9.46,9.64,11.75,12.21,12.56,13.09
Soybeans,Northern Crescent,"Fuel, lube, and electricity",USD/acre,,7.15,6.28,6.23,8.95,8.82,8.27,10.3,10.73,15.1,12.45,13.75,17.92,11.88,14.79,18.86,17.51,17.33,17.33,11.24
Soybeans,Northern Crescent,Repairs,USD/acre,,9.01,9.39,9.39,9.79,10.25,11.28,11.14,11.83,12.82,10.53,10.82,11.18,11.4,11.62,12.06,19.07,19.26,19.63,19.65
Soybeans,Northern Crescent,Purchased irrigation water,USD/acre,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soybeans,Northern Crescent,Interest on operating capital,USD/acre,,2.2,2.09,1.97,2.45,1.6,0.7,0.47,0.73,1.7,2.36,2.49,3.03,0.2,0.14,0.08,0.12,0.08,0.06,0.15
Soybeans,Northern Crescent,Total operating costs,USD/acre,,88.24,89.16,85.93,87.47,96.53,84.28,88.7,93.22,102.61,101.72,113.43,138.16,141.03,140.4,150.51,181.46,184.83,184.57,175.17
Soybeans,Northern Crescent,Hired labor,USD/acre,,1.78,1.9,1.97,2.13,2.22,3.14,3.26,3.28,3.3,1.17,1.21,1.25,1.28,1.29,1.31,1.63,1.68,1.71,1.77
Soybeans,Northern Crescent,Opportunity cost of unpaid labor,USD/acre,,23.9,24.44,24.66,26.42,27.7,21.02,21.76,21.67,22.25,16.71,17.3,17.88,18.27,18.47,18.66,17.21,17.71,18.04,18.69
Soybeans,Northern Crescent,Capital recovery of machinery and equipment,USD/acre,,49.62,51.63,51.6,53.88,56.41,49.03,48.44,51.46,55.8,52.98,55.6,60.84,64.62,66.95,71.03,68.86,70.83,73.45,75.16
Soybeans,Northern Crescent,Opportunity cost of land (rental rate),USD/acre,,62.5,65.46,65.85,67.4,68.71,69.13,69.41,71.37,71.96,70.99,72,77.54,88.4,90.87,99.39,111.67,121.5,125.97,128.65
Soybeans,Northern Crescent,Taxes and insurance,USD/acre,,6.92,6.99,6.86,7.1,7.21,7.18,7.43,7.45,7.75,9.99,10.78,11.97,13.43,11.68,12.53,10.01,10.21,10.41,11.06
Soybeans,Northern Crescent,General farm overhead,USD/acre,,13.98,13.27,14.62,15.06,15.62,13.61,14.1,14.31,15.06,17.36,17.84,18.44,18.8,19.16,19.87,22.17,22.39,22.82,22.84
Soybeans,Northern Crescent,Total allocated overhead,USD/acre,,158.7,163.69,165.56,171.99,177.87,163.11,164.4,169.54,176.12,169.2,174.73,187.92,204.8,208.42,222.79,231.55,244.32,252.4,258.17
Soybeans,Northern Crescent,Total costs listed,USD/acre,,246.94,252.85,251.49,259.46,274.4,247.39,253.1,262.76,278.73,270.92,288.16,326.08,345.83,348.82,373.3,413.01,429.15,436.97,433.34
Soybeans,Northern Crescent,Value of production less total costs listed,USD/acre,,33.42,-28.01,-62.29,-77.42,-124.4205,-33.43,-58.62,-49.222,-30.482,-18.84,54.37464334,67.72336773,69.97,119.18,198.94,220.14,118.53,58.03,-3.61
Soybeans,Northern Crescent,Value of production less operating costs,USD/acre,,192.12,135.68,103.27,94.57,53.4495,129.68,105.78,120.318,145.638,150.36,229.1046433,255.6433677,274.77,327.6,421.73,451.69,362.85,310.43,254.56
Soybeans,Northern Crescent,Yield,bu/acre,,43,44,43,41,36.85,41,29.92,38.2,43.4,46,42.70353656,37.64254667,42,48,46,45,42,44,49
Soybeans,Northern Crescent,Price,USD/bu,,6.52,5.11,4.4,4.44,4.07,5.18,6.5,5.59,5.72,5.48,8.021224257,10.46165583,9.9,9.75,12.44,14.07,13.04,11.25,8.77
Soybeans,Northern Crescent,Enterprise size,acres,,115,115,115,115,115,135,135,135,135,164,164,164,164,164,164,136,136,136,136
Soybeans,Northern Crescent,Irrigated,percent,,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3
Soybeans,Northern Crescent,Dryland,percent,,97,97,97,97,97,97,97,97,97,98,98,98,98,98,98,97,97,97,97
Soybeans,Northern Great Plains,Primary output,USD/acre,,235.22,204.12,168.4,161.5,142.1158,175.39,184.7298,168.4175,220.6582,180.2,305.0478988,338.0160985,323.4,352.98,373.12,519.48,420.09,376.66,318.94
Soybeans,Northern Great Plains,Total output,USD/acre,,235.22,204.12,168.4,161.5,142.1158,175.39,184.7298,168.4175,220.6582,180.2,305.0478988,338.0160985,323.4,352.98,373.12,519.48,420.09,376.66,318.94
Soybeans,Northern Great Plains,Seed,USD/acre,,17.6,16.13,17.11,15.33,19.59,22.39,26.76,29.96,31.98,34.36,41.37,46.13,57.43,61.71,59.09,54.63,57.52,58.12,58.53
Soybeans,Northern Great Plains,Fertilizer,USD/acre,,5.55,5.05,4.91,4.9,6.11,5.73,7.46,7.93,9.11,6.15,6.86,11.31,10.64,8.15,10.8,20.07,19.68,18.91,17.57
Soybeans,Northern Great Plains,Soil conditioners,USD/acre,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Soybeans,Northern Great Plains,Manure,USD/acre,,0.47,0.41,0.4,0.42,0.56,0.03,0.03,0.03,0.05,,,,,,,,,,
Soybeans,Northern Great Plains,Chemicals,USD/acre,,20.42,20.24,19.21,16.64,16.73,14.47,13.83,12.78,11.4,12.47,12.67,13.26,14.63,14.43,14.14,16.07,16.69,17,16.33
Soybeans,Northern Great Plains,Custom operations,USD/acre,,6.33,6.35,6.46,6.59,6.74,5.72,5.65,5.43,5.9,5.05,5.3,5.3,5.78,5.85,5.96,8.37,8.7,8.95,9.33
Soybeans,Northern Great Plains,"Fuel, lube, and electricity",USD/acre,,8.26,7.15,6.87,9.93,10.14,6.46,7.84,8.47,12.55,10.12,11.18,14.57,9.65,12.03,15.33,18.37,18.18,18.18,11.79
Soybeans,Northern Great Plains,Repairs,USD/acre,,9.48,9.93,10.03,10.52,10.78,9.29,9.7,10.44,11.15,12.27,12.61,13.03,13.29,13.54,14.05,26.94,27.2,27.72,27.75
Soybeans,Northern Great Plains,Purchased irrigation water,USD/acre,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soybeans,Northern Great Plains,Interest on operating capital,USD/acre,,1.74,1.56,1.53,1.85,1.19,0.54,0.38,0.59,1.38,1.91,2.02,2.32,0.16,0.12,0.06,0.09,0.07,0.04,0.12
Soybeans,Northern Great Plains,Total operating costs,USD/acre,,69.85,66.82,66.52,66.18,71.84,64.63,71.65,75.63,83.52,82.33,92.01,105.92,111.58,115.83,119.43,144.54,148.04,148.92,141.42
Soybeans,Northern Great Plains,Hired labor,USD/acre,,2.52,2.58,2.8,2.92,3.16,1.72,1.84,2.01,2.02,1.5,1.55,1.61,1.64,1.66,1.68,2.23,2.29,2.33,2.41
Soybeans,Northern Great Plains,Opportunity cost of unpaid labor,USD/acre,,14.27,14.62,14.83,15.45,16.41,10.95,11.45,11.38,12.19,13.21,13.67,14.14,14.45,14.6,14.76,14.45,14.87,15.15,15.7
Soybeans,Northern Great Plains,Capital recovery of machinery and equipment,USD/acre,,44.29,46.38,46.76,49.13,50.15,40.59,42.52,45.8,48.79,65.82,69.07,75.58,80.29,83.18,88.24,103.16,106.11,110.04,112.59
Soybeans,Northern Great Plains,Opportunity cost of land (rental rate),USD/acre,,36.76,38.18,40.1,40.16,40.45,44.87,46.17,47.38,49.99,46.65,47.31,50.95,58.09,59.71,65.31,88.47,96.26,99.8,101.92
Soybeans,Northern Great Plains,Taxes and insurance,USD/acre,,8.64,8.77,8.65,8.96,9.14,4.75,4.91,5.01,5.16,6.89,7.43,8.25,9.26,8.06,8.64,8.82,8.99,9.16,9.73
Soybeans,Northern Great Plains,General farm overhead,USD/acre,,21.22,20.04,21.9,22.5,23.37,9.36,9.65,9.97,10.37,10.75,11.05,11.42,11.64,11.86,12.31,14.19,14.33,14.61,14.62
Soybeans,Northern Great Plains,Total allocated overhead,USD/acre,,127.7,130.57,135.04,139.12,142.68,112.24,116.54,121.55,128.52,144.82,150.08,161.95,175.37,179.07,190.94,231.32,242.85,251.09,256.97
Soybeans,Northern Great Plains,Total costs listed,USD/acre,,197.55,197.39,201.56,205.3,214.52,176.87,188.19,197.18,212.04,227.15,242.09,267.87,286.95,294.9,310.37,375.86,390.89,400.01,398.39
Soybeans,Northern Great Plains,Value of production less total costs listed,USD/acre,,37.67,6.73,-33.16,-43.8,-72.4042,-1.48,-3.4602,-28.7625,8.6182,-46.95,62.95789878,70.14609851,36.45,58.08,62.75,143.62,29.2,-23.35,-79.45
Soybeans,Northern Great Plains,Value of production less operating costs,USD/acre,,165.37,137.3,101.88,95.32,70.2758,110.76,113.0798,92.7875,137.1382,97.87,213.0378988,232.0960985,211.82,237.15,253.69,374.94,272.05,227.74,177.52
Soybeans,Northern Great Plains,Yield,bu/acre,,38,42,40,38,36.07,34.74,29.94,29.29,39.83,34,39.11051698,31.48003141,35,37,32,37,33,37,37
Soybeans,Northern Great Plains,Price,USD/bu,,6.19,4.86,4.21,4.25,3.94,5.02,6.17,5.75,5.54,5.3,7.799638623,10.73747653,9.24,9.54,11.66,14.04,12.73,10.18,8.62
Soybeans,Northern Great Plains,Enterprise size,acres,,281,281,281,281,281,460,460,460,460,164,164,164,164,164,164,511,511,511,511
Soybeans,Northern Great Plains,Irrigated,percent,,7,7,7,7,7,3,3,3,3,2,2,2,2,2,2,2,2,2,2
Soybeans,Northern Great Plains,Dryland,percent,,93,93,93,93,93,97,97,97,97,98,98,98,98,98,98,98,98,98,98
Soybeans,Prairie Gateway,Primary output,USD/acre,,262.81,188.33,154.35,114.66,157.0316,169.54,226.2347,258.6649,270.556,227.22,351.7696574,478.1216647,482.46,410.34,449.92,438.65,548.1,452.76,392.85
Soybeans,Prairie Gateway,Total output,USD/acre,,262.81,188.33,154.35,114.66,157.0316,169.54,226.2347,258.6649,270.556,227.22,351.7696574,478.1216647,482.46,410.34,449.92,438.65,548.1,452.76,392.85
Soybeans,Prairie Gateway,Seed,USD/acre,,20.82,22.86,23.37,26.26,26.06,26.94,25.92,26.57,30.66,30.69,36.96,41.2,51.29,55.11,52.78,54.94,57.84,58.44,58.85
Soybeans,Prairie Gateway,Fertilizer,USD/acre,,4.61,4.3,4.25,4.19,5.01,3.89,4.82,4.84,5.84,7.63,8.52,14.04,13.19,10.12,13.41,23.52,23.07,22.17,20.6
Soybeans,Prairie Gateway,Soil conditioners,USD/acre,,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.04,0.04,,,,,,,,,,
Soybeans,Prairie Gateway,Manure,USD/acre,,0.06,0.05,0.05,0.05,0.07,0.2,0.24,0.24,0.3,,,,,,,,,,
Soybeans,Prairie Gateway,Chemicals,USD/acre,,24.41,24.31,23.02,20.38,21.52,15.25,14.53,13.58,10.54,12.94,13.14,13.76,15.18,14.98,14.67,26.33,27.34,27.85,26.76
Soybeans,Prairie Gateway,Custom operations,USD/acre,,6.48,6.48,6.48,6.3,6.67,7.2,7.43,7.5,7.78,7.69,8.08,8.08,8.8,8.91,9.07,9.29,9.65,9.92,10.34
Soybeans,Prairie Gateway,"Fuel, lube, and electricity",USD/acre,,9.77,8.35,8.06,10.53,12.08,17.21,21.09,23.03,31.69,26.34,29.1,37.91,25.13,31.3,39.9,26.35,26.08,26.08,16.92
Soybeans,Prairie Gateway,Repairs,USD/acre,,11.74,11.76,11.94,11.68,13.01,12.94,13.12,14.09,14.85,16.85,17.31,17.9,18.24,18.59,19.29,26.44,26.7,27.21,27.24
Soybeans,Prairie Gateway,Purchased irrigation water,USD/acre,,0.8,0.77,0.76,0.81,0.88,1.71,1.8,1.78,1.78,1.54,1.62,1.62,1.76,1.78,1.82,0.7,0.72,0.74,0.77
Soybeans,Prairie Gateway,Interest on operating capital,USD/acre,,2.01,1.89,1.83,2.31,1.44,0.72,0.47,0.72,1.74,2.46,2.57,3.01,0.19,0.14,0.08,0.11,0.08,0.05,0.14
Soybeans,Prairie Gateway,Total operating costs,USD/acre,,80.73,80.8,79.79,82.54,86.79,86.09,89.45,92.39,105.22,106.14,117.3,137.52,133.78,140.93,151.02,167.68,171.48,172.46,161.62
Soybeans,Prairie Gateway,Hired labor,USD/acre,,2.31,2.42,2.43,2.4,2.6,0.88,0.88,0.89,0.91,1.9,1.97,2.03,2.08,2.1,2.12,1.2,1.23,1.25,1.3
Soybeans,Prairie Gateway,Opportunity cost of unpaid labor,USD/acre,,19.08,19.5,20.37,20.93,21.34,22.63,23.56,23.45,24.39,19.03,19.7,20.37,20.81,21.03,21.26,16.91,17.4,17.73,18.37
Soybeans,Prairie Gateway,Capital recovery of machinery and equipment,USD/acre,,56.59,56.65,57.5,56.43,62.5,50.13,50.81,54.75,57.91,72.62,76.21,83.39,88.58,91.77,97.36,91.33,93.94,97.42,99.68
Soybeans,Prairie Gateway,Opportunity cost of land (rental rate),USD/acre,,46.36,49.89,54.57,50.74,51.38,63.03,63.97,66.48,67.54,60.64,61.5,66.23,75.51,77.62,84.9,90.24,98.18,101.79,103.96
Soybeans,Prairie Gateway,Taxes and insurance,USD/acre,,8.03,8.25,8.07,8.36,8.53,4.32,4.44,4.46,4.55,8.01,8.64,9.59,10.77,9.37,10.05,9.48,9.67,9.86,10.48
Soybeans,Prairie Gateway,General farm overhead,USD/acre,,13.3,12.54,13.65,14.07,14.71,8.94,9.19,9.36,9.72,14.72,15.13,15.63,15.94,16.24,16.85,14.73,14.87,15.16,15.17
Soybeans,Prairie Gateway,Total allocated overhead,USD/acre,,145.67,149.25,156.59,152.93,161.06,149.93,152.85,159.39,165.02,176.92,183.15,197.24,213.69,218.13,232.54,223.89,235.29,243.21,248.96
Soybeans,Prairie Gateway,Total costs listed,USD/acre,,226.4,230.05,236.38,235.47,247.85,236.02,242.3,251.78,270.24,283.06,300.45,334.76,347.47,359.06,383.56,391.57,406.77,415.67,410.58
Soybeans,Prairie Gateway,Value of production less total costs listed,USD/acre,,36.41,-41.72,-82.03,-120.81,-90.8184,-66.48,-16.0653,6.8849,0.316,-55.84,51.31965741,143.3616647,134.99,51.28,66.36,47.08,141.33,37.09,-17.73
Soybeans,Prairie Gateway,Value of production less operating costs,USD/acre,,182.08,107.53,74.56,32.12,70.2416,83.45,136.7847,166.2749,165.336,121.08,234.4696574,340.6016647,348.68,269.41,298.9,270.97,376.62,280.3,231.23
Soybeans,Prairie Gateway,Yield,bu/acre,,41,37,35,26,39.16,33,34.33,48.53,48.4,42,42.84253407,43.62873234,51,42,38,31,42,42,45
Soybeans,Prairie Gateway,Price,USD/bu,,6.41,5.09,4.41,4.41,4.01,5.18,6.59,5.33,5.59,5.41,8.210757487,10.95887134,9.46,9.77,11.84,14.15,13.05,10.78,8.73
Soybeans,Prairie Gateway,Enterprise size,acres,,170,170,170,170,170,246,246,246,246,254,254,254,254,254,254,293,293,293,293
Soybeans,Prairie Gateway,Irrigated,percent,,20,20,20,20,20,32,32,32,32,32,32,32,32,32,32,21,21,21,21
Soybeans,Prairie Gateway,Dryland,percent,,80,80,80,80,80,68,68,68,68,68,68,68,68,68,68,79,79,79,79
Soybeans,Southern Seaboard,Primary output,USD/acre,,212.66,217.2,120.96,174.33,160.638,124.43,223.93,199.3044,162.568,194.48,210.0380192,384.6789451,373.92,310.3,443.1,558.48,447.1,442,304.64
Soybeans,Southern Seaboard,Total output,USD/acre,,212.66,217.2,120.96,174.33,160.638,124.43,223.93,199.3044,162.568,194.48,210.0380192,384.6789451,373.92,310.3,443.1,558.48,447.1,442,304.64
Soybeans,Southern Seaboard,Seed,USD/acre,,17.96,21.24,23.46,20.57,28.01,26.18,21.72,31.72,33.57,30.23,36.4,40.59,50.52,54.29,51.99,52.37,55.14,55.71,56.1
Soybeans,Southern Seaboard,Fertilizer,USD/acre,,22.96,22.59,21.42,21.42,25.48,11,11.43,12.87,15.77,34.76,38.79,63.95,60.11,46.09,61.07,72.86,71.46,68.66,63.79
Soybeans,Southern Seaboard,Soil conditioners,USD/acre,,0.67,0.75,0.72,0.76,0.78,0.91,0.97,0.98,1.08,,,,,,,,,,
Soybeans,Southern Seaboard,Manure,USD/acre,,0.25,0.23,0.22,0.22,0.29,0.18,0.17,0.21,0.26,,,,,,,,,,
Soybeans,Southern Seaboard,Chemicals,USD/acre,,25.43,24.71,20.98,19.89,22.59,17.97,18.2,16.06,14.29,15.75,16,16.74,18.48,18.23,17.86,35.93,37.31,38,36.51
Soybeans,Southern Seaboard,Custom operations,USD/acre,,5.99,5.68,5.59,5.66,5.54,10.85,11.15,11.23,11.71,5.34,5.61,5.61,6.11,6.19,6.3,7.98,8.29,8.52,8.88
Soybeans,Southern Seaboard,"Fuel, lube, and electricity",USD/acre,,6.61,6.37,5.21,9.57,9.26,4.48,6.21,6.26,8.59,9.98,11.02,14.36,9.52,11.86,15.12,17.04,16.87,16.87,10.94
Soybeans,Southern Seaboard,Repairs,USD/acre,,8.98,9.67,9.29,10.76,10.54,7.47,7.39,7.83,8.62,9.62,9.89,10.22,10.42,10.62,11.01,21.2,21.41,21.82,21.84
Soybeans,Southern Seaboard,Purchased irrigation water,USD/acre,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soybeans,Southern Seaboard,Interest on operating capital,USD/acre,,2.27,2.19,2.05,2.56,1.73,0.68,0.41,0.68,1.58,2.51,2.64,3.39,0.22,0.15,0.08,0.13,0.09,0.06,0.17
Soybeans,Southern Seaboard,Total operating costs,USD/acre,,91.12,93.43,88.94,91.41,104.22,79.72,77.65,87.84,95.47,108.19,120.35,154.86,155.38,147.43,163.43,207.51,210.57,209.64,198.23
Soybeans,Southern Seaboard,Hired labor,USD/acre,,3.58,3.85,3.98,4.04,4.22,2.94,2.99,3.05,3.07,2.65,2.74,2.84,2.9,2.93,2.96,2.72,2.8,2.85,2.95
Soybeans,Southern Seaboard,Opportunity cost of unpaid labor,USD/acre,,19.96,20.92,21.87,22.77,23.91,19.13,20.02,19.82,20.95,17.43,18.04,18.65,19.06,19.26,19.47,22.04,22.68,23.11,23.94
Soybeans,Southern Seaboard,Capital recovery of machinery and equipment,USD/acre,,51.05,55.34,53.15,61.69,60.66,37.17,36.96,38.96,42.99,51.25,53.78,58.85,62.51,64.77,68.71,69.65,71.64,74.29,76.01
Soybeans,Southern Seaboard,Opportunity cost of land (rental rate),USD/acre,,34.07,33.84,35.71,35.17,37.08,34.28,34.44,36.49,37.02,39.18,39.74,42.79,48.79,50.15,54.85,49.38,53.73,55.71,56.9
Soybeans,Southern Seaboard,Taxes and insurance,USD/acre,,4.95,5,4.86,4.99,4.95,4.5,4.56,4.65,4.77,6.83,7.37,8.18,9.18,7.99,8.57,8.45,8.62,8.79,9.34
Soybeans,Southern Seaboard,General farm overhead,USD/acre,,12,11.44,12.51,12.84,13.36,8.36,8.55,8.72,9.18,10.04,10.32,10.66,10.87,11.08,11.49,20.27,20.47,20.86,20.88
Soybeans,Southern Seaboard,Total allocated overhead,USD/acre,,125.61,130.39,132.08,141.5,144.18,106.38,107.52,111.69,117.98,127.38,131.99,141.97,153.31,156.18,166.05,172.51,179.94,185.61,190.02
Soybeans,Southern Seaboard,Total costs listed,USD/acre,,216.73,223.82,221.02,232.91,248.4,186.1,185.17,199.53,213.45,235.57,252.34,296.83,308.69,303.61,329.48,380.02,390.51,395.25,388.25
Soybeans,Southern Seaboard,Value of production less total costs listed,USD/acre,,-4.07,-6.62,-100.06,-58.58,-87.762,-61.67,38.76,-0.2256,-50.882,-41.09,-42.30198079,87.84894513,65.23,6.69,113.62,178.46,56.59,46.75,-83.61
Soybeans,Southern Seaboard,Value of production less operating costs,USD/acre,,121.54,123.77,32.02,82.92,56.418,44.71,146.28,111.4644,67.098,86.29,89.68801921,229.8189451,218.54,162.87,279.67,350.97,236.53,232.36,106.41
Soybeans,Southern Seaboard,Yield,bu/acre,,31,40,27,39,39.18,23,31.99,36.84,29.03,34,25.41296203,35.76487019,38,29,35,39,34,40,32
Soybeans,Southern Seaboard,Price,USD/bu,,6.86,5.43,4.48,4.47,4.1,5.41,7,5.41,5.6,5.72,8.264995595,10.75577635,9.84,10.7,12.66,14.32,13.15,11.05,9.52
Soybeans,Southern Seaboard,Enterprise size,acres,,234,234,234,234,234,180,180,180,180,240,240,240,240,240,240,233,233,233,233
Soybeans,Southern Seaboard,Irrigated,percent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
Soybeans,Southern Seaboard,Dryland,percent,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,96,96,96
Rice,California,Primary output,USD/acre,,,,,422.3103,467.7712,408.0648,657.0126,651.8339,559.736,715.6308,951.5623267,1731.38,1594.44,1316,1411,1425.6,1818.3,1698.4,1858.4
Rice,California,Total output,USD/acre,,,,,422.3103,467.7712,408.0648,657.0126,651.8339,559.736,715.6308,951.5623267,1731.38,1594.44,1316,1411,1425.6,1818.3,1698.4,1858.4
Rice,California,Seed,USD/acre,,,,,27.22,24.11,23.64,23.21,34.86,25.93,41.41,45.81,50.81,73.72,74.17,75.54,76.75,55.82,63.04,63.5
Rice,California,Fertilizer,USD/acre,,,,,57.37,64.84,52.22,60.21,67.78,73.11,69.58,86.58,125.92,118.36,90.88,120.25,127.69,140,135.84,125.24
Rice,California,Chemicals,USD/acre,,,,,79.5,79.11,79.17,87.98,80.55,80.56,90.88,92.3,96.48,106.48,104.82,102.67,108.11,144.22,146.89,140.59
Rice,California,Custom operations,USD/acre,,,,,153.72,157.61,156.19,160.22,161.42,166.63,82,85.51,86.13,92.03,94.98,96.75,98.68,126.02,129.59,135.81
Rice,California,"Fuel, lube, and electricity",USD/acre,,,,,29.05,50.93,39.93,43.34,49.66,55.93,63.72,70.39,91.71,61.05,75.72,96.51,95.55,65.38,64.72,42.19
Rice,California,Repairs,USD/acre,,,,,16.35,17.34,17.6,18.88,19.62,20.15,25.45,26.33,27.03,27.56,28.26,29.14,30.01,33.26,33.9,33.9
Rice,California,Purchased irrigation water,USD/acre,,,,,40.84,42.25,41.9,43.3,43.66,44.27,43,44.84,45.17,48.26,49.81,50.73,51.75,49.15,50.54,52.97
Rice,California,Commercial Drying,USD/acre,,,,,,,,,,,32.49,38.69,50.66,34.94,40.31,53.31,51.5,96.83,96.95,66.08
Rice,California,Interest on operating capital,USD/acre,,,,,11.63,7.35,3.46,2.31,3.6,7.87,9.98,10.12,3.87,0.76,0.52,0.29,0.39,0.32,0.2,0.51
Rice,California,Total operating costs,USD/acre,,,,,415.68,443.54,414.11,439.45,461.15,474.45,458.51,500.57,577.78,563.16,559.47,625.19,640.43,711,721.67,660.79
Rice,California,Hired labor,USD/acre,,,,,31.79,33.57,35.35,35.82,36.09,37.79,23.72,24.55,25.38,25.94,26.22,26.49,27.43,34.88,35.54,36.72
Rice,California,Opportunity cost of unpaid labor,USD/acre,,,,,56.71,58.58,59.26,59.9,61.09,62.48,65.18,67.47,69.75,71.28,72.04,72.8,75.38,77.24,78.7,81.31
Rice,California,Capital recovery of machinery and equipment,USD/acre,,,,,76.85,81.53,82.75,88.78,92.26,94.75,101.22,106.23,116.24,123.47,127.92,135.7,142.49,89.83,93.16,95.23
Rice,California,Opportunity cost of land (rental rate),USD/acre,,,,,197.02,203.59,203.59,197.02,197.02,216.72,234.25,250.86,278,291.71,300.55,327.07,368.32,305.7,316.94,323.68
Rice,California,Taxes and insurance,USD/acre,,,,,19.64,20.11,19.99,20.47,20.65,21.17,13.67,14.77,16.66,15.76,16.3,17.15,17.32,16.8,17.13,20.08
Rice,California,General farm overhead,USD/acre,,,,,23.87,24.64,25.22,25.79,26.37,27.72,34.46,35.65,36.6,37.31,38.26,39.45,40.63,43.7,44.54,44.54
Rice,California,Total allocated overhead,USD/acre,,,,,405.88,422.02,426.16,427.78,433.48,460.63,472.5,499.53,542.63,565.47,581.29,618.66,671.57,568.15,586.01,601.56
