# File: Water_footprint_m3.csv
# Title: Average annual water consumption
# Units: m3
# Author: moirai
# Description: crop average annual water volume consumed (m^3) for sage land cells in country X glu
# Original source: water footprint network; country raster; new glu raster
# Source: https://github.com/JGCRI/moirai
# Column types: ciccn 
# ----------
iso,glu_code,SAGE_crop,water_type,value
cod,162,Coffee,total,922297
cod,162,Cotton,green,141678
cod,162,Cotton,gray,113
cod,162,Cotton,total,141791
cod,162,Groundnut,green,1655892
cod,162,Groundnut,gray,652
cod,162,Groundnut,total,1656544
cod,162,Maize,green,4434765
cod,162,Maize,gray,566
cod,162,Maize,total,4435330
cod,162,Oilpalm,green,1458609
cod,162,Oilpalm,gray,34
cod,162,Oilpalm,total,1458643
cod,162,Rice,green,5365373
cod,162,Rice,gray,2170
cod,162,Rice,total,5367543
cod,162,Sorghum,green,6811
cod,162,Sorghum,gray,33
cod,162,Sorghum,total,6843
cod,162,Soybean,green,6918
cod,162,Soybean,gray,12
cod,162,Soybean,total,6930
cod,162,Wheat,green,39746
cod,162,Wheat,gray,817
cod,162,Wheat,total,40563
cod,183,Barley,green,3240015
cod,183,Barley,gray,3498
cod,183,Barley,total,3243523
cod,183,Cassava,green,9037805568
cod,183,Cassava,gray,740231
cod,183,Cassava,total,9038550016
cod,183,Coffee,green,985282240
cod,183,Coffee,gray,48978
cod,183,Coffee,total,985331392
cod,183,Cotton,green,304654144
cod,183,Cotton,gray,269826
cod,183,Cotton,total,304923040
cod,183,Groundnut,green,1121487232
cod,183,Groundnut,gray,187009
cod,183,Groundnut,total,1121674112
cod,183,Maize,blue,51
cod,183,Maize,green,4498037248
cod,183,Maize,gray,569340
cod,183,Maize,total,4498611200
cod,183,Millet,green,117084456
cod,183,Millet,gray,279179
cod,183,Millet,total,117363520
cod,183,Oilpalm,green,1529339648
cod,183,Oilpalm,gray,37171
cod,183,Oilpalm,total,1529377280
cod,183,Potatoes,green,72210536
cod,183,Potatoes,gray,6585
cod,183,Potatoes,total,72217064
cod,183,Rice,blue,2860122
cod,183,Rice,green,1464169472
cod,183,Rice,gray,659224
cod,183,Rice,total,1467689856
cod,183,Sorghum,green,20559480
cod,183,Sorghum,gray,48246
cod,183,Sorghum,total,20607774
cod,183,Soybean,green,50657612
cod,183,Soybean,gray,26948
cod,183,Soybean,total,50684512
cod,183,Sugarcane,blue,35626340
cod,183,Sugarcane,green,252476688
cod,183,Sugarcane,gray,272603
cod,183,Sugarcane,total,288374816
cod,183,Wheat,green,31149998
cod,183,Wheat,gray,708786
cod,183,Wheat,total,31858754
cod,188,Barley,green,3528
cod,188,Barley,gray,4
cod,188,Barley,total,3531
cod,188,Cassava,green,2559147
cod,188,Cassava,gray,205
cod,188,Cassava,total,2559352
cod,188,Coffee,blue,78912
cod,188,Coffee,green,893188
cod,188,Coffee,gray,50
cod,188,Coffee,total,972150
cod,188,Cotton,blue,11
cod,188,Cotton,green,201907
cod,188,Cotton,gray,185
cod,188,Cotton,total,202103
cod,188,Groundnut,green,257059
cod,188,Groundnut,gray,74
cod,188,Groundnut,total,257132
cod,188,Maize,green,1592092
cod,188,Maize,gray,7039
cod,188,Maize,total,1599130
cod,188,Oilpalm,green,1334387
cod,188,Oilpalm,gray,37
cod,188,Oilpalm,total,1334424
cod,188,Sorghum,green,17356
cod,188,Sorghum,gray,43
cod,188,Sorghum,total,17398
cod,188,Sugarcane,blue,33489
cod,188,Sugarcane,green,175338
cod,188,Sugarcane,gray,250
cod,188,Sugarcane,total,209077
cod,188,Wheat,blue,293
cod,188,Wheat,green,27795
cod,188,Wheat,gray,680
cod,188,Wheat,total,28768
cog,162,Cassava,green,106058920
cog,162,Cassava,gray,90831
cog,162,Cassava,total,106149736
cog,162,Coconuts,green,1644830
cog,162,Coconuts,gray,352
cog,162,Coconuts,total,1645182
cog,162,Coffee,green,31857258
cog,162,Coffee,gray,9028
cog,162,Coffee,total,31866290
cog,162,Groundnut,green,37233284
cog,162,Groundnut,gray,44314
cog,162,Groundnut,total,37277580
cog,162,Maize,green,7540609
cog,162,Maize,gray,64198
cog,162,Maize,total,7604807
cog,162,Millet,green,26667098
cog,162,Millet,gray,130250
cog,162,Millet,total,26797346
cog,162,Oilpalm,green,9617437
cog,162,Oilpalm,gray,1890
cog,162,Oilpalm,total,9619329
cog,162,Potatoes,green,341079
cog,162,Potatoes,gray,206
cog,162,Potatoes,total,341284
cog,162,Rice,green,1636824
cog,162,Rice,gray,56757
cog,162,Rice,total,1693581
cog,162,Sugarcane,blue,15765937
cog,162,Sugarcane,green,25400372
cog,162,Sugarcane,gray,23026
cog,162,Sugarcane,total,41189336
cog,183,Cassava,green,213529648
cog,183,Cassava,gray,185485
cog,183,Cassava,total,213715072
cog,183,Coconuts,green,8477702
cog,183,Coconuts,gray,1856
cog,183,Coconuts,total,8479557
cog,183,Coffee,green,18250298
cog,183,Coffee,gray,5692
cog,183,Coffee,total,18255980
cog,183,Groundnut,green,39489572
cog,183,Groundnut,gray,33641
cog,183,Groundnut,total,39523164
cog,183,Maize,green,22418462
cog,183,Maize,gray,293665
cog,183,Maize,total,22712128
cog,183,Millet,green,770523
cog,183,Millet,gray,3910
cog,183,Millet,total,774433
cog,183,Oilpalm,green,58093900
cog,183,Oilpalm,gray,11733
cog,183,Oilpalm,total,58105668
cog,183,Potatoes,green,1602792
cog,183,Potatoes,gray,1084
cog,183,Potatoes,total,1603874
cog,183,Rice,green,5224391
cog,183,Rice,gray,225359
cog,183,Rice,total,5449750
cog,183,Sugarcane,blue,530786
cog,183,Sugarcane,green,81397008
cog,183,Sugarcane,gray,62929
cog,183,Sugarcane,total,81990712
col,143,Cassava,green,192445872
col,143,Cassava,gray,1037547
col,143,Cassava,total,193483472
col,143,Coconuts,green,10967470
col,143,Coconuts,total,10967470
col,143,Coffee,green,713529024
col,143,Coffee,gray,86321544
col,143,Coffee,total,799849408
col,143,Cotton,blue,3628595
col,143,Cotton,green,17718116
col,143,Cotton,gray,1983978
col,143,Cotton,total,23330686
col,143,Groundnut,green,928805
col,143,Groundnut,total,928805
col,143,Maize,blue,497628
col,143,Maize,green,358497792
col,143,Maize,gray,26957292
col,143,Maize,total,385952832
col,143,Oilpalm,green,145002160
col,143,Oilpalm,gray,8854331
col,143,Oilpalm,total,153856368
col,143,Potatoes,green,16481459
col,143,Potatoes,gray,4001097
col,143,Potatoes,total,20482558
col,143,Rice,blue,115845872
col,143,Rice,green,223975792
col,143,Rice,gray,29940852
col,143,Rice,total,369762592
col,143,Sorghum,green,54239376
col,143,Sorghum,total,54239376
col,143,Soybean,green,921044
col,143,Soybean,gray,34732
col,143,Soybean,total,955776
col,143,Sugarcane,blue,19874100
col,143,Sugarcane,green,420478208
col,143,Sugarcane,gray,2450272
col,143,Sugarcane,total,442802336
col,156,Barley,green,2085895
col,156,Barley,gray,279369
col,156,Barley,total,2365264
col,156,Cassava,green,82440408
col,156,Cassava,gray,468386
col,156,Cassava,total,82908752
col,156,Coconuts,green,272753
col,156,Coconuts,total,272753
col,156,Coffee,green,1385738240
col,156,Coffee,gray,169535824
col,156,Coffee,total,1555275392
col,156,Cotton,blue,327297
col,156,Cotton,green,37053520
col,156,Cotton,gray,3504878
col,156,Cotton,total,40885672
col,156,Groundnut,green,1584952
col,156,Groundnut,total,1584952
col,156,Maize,blue,8788
col,156,Maize,green,315053088
col,156,Maize,gray,26444472
col,156,Maize,total,341506240
col,156,Oilpalm,green,275733888
col,156,Oilpalm,gray,17135750
col,156,Oilpalm,total,292869728
col,156,Potatoes,green,146947152
col,156,Potatoes,gray,36140376
col,156,Potatoes,total,183087536
col,156,Rice,blue,23215856
col,156,Rice,green,455638944
col,156,Rice,gray,48033212
col,156,Rice,total,526888160
col,156,Sorghum,green,7030075
col,156,Sorghum,total,7030075
col,156,Soybean,green,87967728
col,156,Soybean,gray,3280362
col,156,Soybean,total,91248104
col,156,Sugarcane,blue,14155195
col,156,Sugarcane,green,414798912
col,156,Sugarcane,gray,2503019
col,156,Sugarcane,total,431456992
col,156,Wheat,green,12034794
col,156,Wheat,total,12034794
col,157,Cassava,green,56948580
col,157,Cassava,gray,327865
col,157,Cassava,total,57276448
col,157,Coconuts,green,22669556
col,157,Coconuts,total,22669556
col,157,Coffee,green,673880512
col,157,Coffee,gray,78176992
col,157,Coffee,total,752057280
col,157,Cotton,blue,111793
col,157,Cotton,green,23412002
col,157,Cotton,gray,1851899
col,157,Cotton,total,25375702
col,157,Groundnut,green,810753
col,157,Groundnut,total,810753
col,157,Maize,blue,2567119
col,157,Maize,green,382266560
col,157,Maize,gray,30300648
col,157,Maize,total,415133952
col,157,Oilpalm,green,139587952
col,157,Oilpalm,gray,8168438
col,157,Oilpalm,total,147756336
col,157,Potatoes,green,109391672
col,157,Potatoes,gray,26621742
col,157,Potatoes,total,136013376
col,157,Rice,blue,49654760
col,157,Rice,green,139970096
col,157,Rice,gray,16456844
col,157,Rice,total,206081728
col,157,Sorghum,green,455674
col,157,Sorghum,total,455674
col,157,Soybean,green,1510210
col,157,Soybean,gray,49559
col,157,Soybean,total,1559769
col,157,Sugarcane,blue,33479166
col,157,Sugarcane,green,458346688
col,157,Sugarcane,gray,2765464
col,157,Sugarcane,total,494591232
col,157,Wheat,green,17767708
col,157,Wheat,total,17767708
col,166,Barley,green,28344728
col,166,Barley,gray,3771705
col,166,Barley,total,32116438
col,166,Cassava,green,713102336
col,166,Cassava,gray,3903827
col,166,Cassava,total,717004096
col,166,Coconuts,green,129019184
col,166,Coconuts,total,129019184
col,166,Coffee,green,4787039744
col,166,Coffee,gray,546659136
col,166,Coffee,total,5333701120
col,166,Cotton,blue,4996721
col,166,Cotton,green,204987488
col,166,Cotton,gray,17123886
col,166,Cotton,total,227107856
col,166,Groundnut,green,6004629
col,166,Groundnut,total,6004629
col,166,Maize,blue,11245838
col,166,Maize,green,1742040704
col,166,Maize,gray,136633536
col,166,Maize,total,1889919360
col,166,Oilpalm,green,997964736
col,166,Oilpalm,gray,57212024
col,166,Oilpalm,total,1055176384
col,166,Potatoes,green,293137984
col,166,Potatoes,gray,68084440
col,166,Potatoes,total,361222592
col,166,Rice,blue,685752384
col,166,Rice,green,1803169408
col,166,Rice,gray,234947696
col,166,Rice,total,2723871232
col,166,Sorghum,green,220483168
col,166,Sorghum,total,220483168
col,166,Soybean,green,20894154
col,166,Soybean,gray,706420
col,166,Soybean,total,21600566
col,166,Sugarcane,blue,244428624
col,166,Sugarcane,green,3297437184
col,166,Sugarcane,gray,19182644
col,166,Sugarcane,total,3561048576
col,166,Wheat,green,60279872
col,166,Wheat,total,60279872
col,168,Cassava,green,49697092
col,168,Cassava,gray,297502
col,168,Cassava,total,49994556
col,168,Coconuts,green,776534
col,168,Coconuts,total,776534
col,168,Coffee,green,212287728
col,168,Coffee,gray,26760988
col,168,Coffee,total,239048768
col,168,Cotton,blue,928
col,168,Cotton,green,4914442
col,168,Cotton,gray,445288
col,168,Cotton,total,5360657
col,168,Groundnut,green,237894
col,168,Groundnut,total,237894
col,168,Maize,blue,1132
col,168,Maize,green,145748160
col,168,Maize,gray,12947960
col,168,Maize,total,158697120
col,168,Oilpalm,green,36721592
col,168,Oilpalm,gray,2403732
col,168,Oilpalm,total,39125316
col,168,Potatoes,green,2564694
col,168,Potatoes,gray,661628
col,168,Potatoes,total,3226322
col,168,Rice,blue,156304
col,168,Rice,green,25759190
col,168,Rice,gray,3158485
col,168,Rice,total,29073970
col,168,Sorghum,green,69449
col,168,Sorghum,total,69449
col,168,Soybean,green,8788798
col,168,Soybean,gray,335871
col,168,Soybean,total,9124664
col,168,Sugarcane,blue,1805554
col,168,Sugarcane,green,68154120
col,168,Sugarcane,gray,427652
col,168,Sugarcane,total,70387264
col,168,Wheat,green,440037
col,168,Wheat,total,440037
cri,135,Cassava,green,168304592
cri,135,Cassava,gray,1718407
cri,135,Cassava,total,170022944
cri,135,Coconuts,green,47364000
cri,135,Coconuts,total,47364000
cri,135,Coffee,green,1220513536
cri,135,Coffee,gray,201033504
cri,135,Coffee,total,1421546880
cri,135,Cotton,green,1941383
cri,135,Cotton,gray,115204
cri,135,Cotton,total,2056587
cri,135,Groundnut,green,789900
cri,135,Groundnut,total,789900
cri,135,Maize,green,45735504
cri,135,Maize,gray,2822048
cri,135,Maize,total,48557552
cri,135,Oilpalm,green,430222240
cri,135,Oilpalm,gray,8529606
cri,135,Oilpalm,total,438751872
cri,135,Potatoes,green,15502601
cri,135,Potatoes,gray,3213216
cri,135,Potatoes,total,18715816
cri,135,Rice,blue,24826560
cri,135,Rice,green,262489808
cri,135,Rice,gray,62947396
cri,135,Rice,total,350263808
cri,135,Sugarcane,blue,94956432
cri,135,Sugarcane,green,544240704
cri,135,Sugarcane,gray,23046048
cri,135,Sugarcane,total,662243584
cub,101,Cassava,green,807238592
cub,101,Cassava,total,807238592
cub,101,Coconuts,green,289274432
cub,101,Coconuts,total,289274432
cub,101,Coffee,green,669152704
cub,101,Coffee,total,669152704
cub,101,Groundnut,green,48015608
cub,101,Groundnut,total,48015608
cub,101,Maize,blue,1917456
cub,101,Maize,green,486845888
cub,101,Maize,total,488763552
cub,101,Potatoes,blue,26095290
cub,101,Potatoes,green,21369376
cub,101,Potatoes,gray,434236
cub,101,Potatoes,total,47898912
cub,101,Rice,green,1021510080
cub,101,Rice,gray,19772278
cub,101,Rice,total,1041282432
cub,101,Sorghum,green,3818284
cub,101,Sorghum,total,3818284
cub,101,Sugarcane,blue,1546832384
cub,101,Sugarcane,green,10971966464
cub,101,Sugarcane,gray,65651892
cub,101,Sugarcane,total,12584439808
cyp,75,Barley,blue,2981277
cyp,75,Barley,green,149426592
cyp,75,Barley,gray,10814037
cyp,75,Barley,total,163221920
cyp,75,Groundnut,green,448630
cyp,75,Groundnut,gray,85295
cyp,75,Groundnut,total,533925
cyp,75,Olives,blue,19570622
cyp,75,Olives,green,32206198
cyp,75,Olives,gray,2142458
cyp,75,Olives,total,53919268
cyp,75,Potatoes,blue,7947397
cyp,75,Potatoes,green,9327329
cyp,75,Potatoes,gray,3884501
cyp,75,Potatoes,total,21159230
cyp,75,Wheat,blue,1643155
cyp,75,Wheat,green,19117870
cyp,75,Wheat,gray,5653325
cyp,75,Wheat,total,26414358
cze,29,Barley,green,45726040
cze,29,Barley,gray,10367048
cze,29,Barley,total,56093084
cze,29,Maize,green,6445537
cze,29,Maize,gray,286646
cze,29,Maize,total,6732180
cze,29,Millet,green,408426
cze,29,Millet,gray,67332
cze,29,Millet,total,475758
cze,29,Potatoes,blue,6247
cze,29,Potatoes,green,10490953
cze,29,Potatoes,gray,2357866
cze,29,Potatoes,total,12855061
cze,29,Rapeseed,green,38155224
cze,29,Rapeseed,gray,18776308
cze,29,Rapeseed,total,56931536
cze,29,Sunflower,green,112377
cze,29,Sunflower,gray,6220
cze,29,Sunflower,total,118597
cze,29,Wheat,green,100058488
cze,29,Wheat,gray,30857658
cze,29,Wheat,total,130916184
cze,31,Barley,green,1050016704
cze,31,Barley,gray,224783488
cze,31,Barley,total,1274799616
cze,31,Maize,green,156190800
cze,31,Maize,gray,6956422
cze,31,Maize,total,163147152
cze,31,Millet,green,2197171
cze,31,Millet,gray,334317
cze,31,Millet,total,2531487
cze,31,Potatoes,blue,1676531
cze,31,Potatoes,green,133135424
cze,31,Potatoes,gray,33119208
cze,31,Potatoes,total,167931184
cze,31,Rapeseed,green,877377472
cze,31,Rapeseed,gray,428595456
cze,31,Rapeseed,total,1305973120
cze,31,Soybean,green,13640022
cze,31,Soybean,gray,71640
cze,31,Soybean,total,13711661
cze,31,Sunflower,green,99520048
cze,31,Sunflower,gray,5351387
cze,31,Sunflower,total,104871464
cze,31,Wheat,green,2128151296
cze,31,Wheat,gray,678554176
cze,31,Wheat,total,2806707200
cze,54,Barley,green,279834208
cze,54,Barley,gray,59530288
cze,54,Barley,total,339364608
cze,54,Maize,green,66629424
cze,54,Maize,gray,2978302
cze,54,Maize,total,69607736
cze,54,Millet,green,3408441
cze,54,Millet,gray,521875
cze,54,Millet,total,3930315
cze,54,Potatoes,blue,835188
cze,54,Potatoes,green,36760160
cze,54,Potatoes,gray,9021838
cze,54,Potatoes,total,46617184
cze,54,Rapeseed,green,224846960
cze,54,Rapeseed,gray,108689760
cze,54,Rapeseed,total,333536800
cze,54,Soybean,green,517110
cze,54,Soybean,gray,2666
cze,54,Soybean,total,519777
cze,54,Sunflower,green,10200190
cze,54,Sunflower,gray,546969
cze,54,Sunflower,total,10747161
cze,54,Wheat,green,591541248
cze,54,Wheat,gray,181835472
cze,54,Wheat,total,773377088
deu,21,Barley,green,495801824
deu,21,Barley,gray,213149632
deu,21,Barley,total,708951808
deu,21,Maize,blue,153150
deu,21,Maize,green,7706645
deu,21,Maize,gray,2302523
deu,21,Maize,total,10162321
deu,21,Potatoes,blue,2327771
deu,21,Potatoes,green,52317276
deu,21,Potatoes,gray,17682240
deu,21,Potatoes,total,72327288
deu,21,Rapeseed,green,693686016
deu,21,Rapeseed,gray,176880448
deu,21,Rapeseed,total,870566400
deu,21,Soybean,green,155620
deu,21,Soybean,gray,34908
deu,21,Soybean,total,190528
deu,21,Sunflower,green,1889061
deu,21,Sunflower,gray,1758983
deu,21,Sunflower,total,3648044
deu,21,Wheat,green,1632921600
deu,21,Wheat,gray,541778368
deu,21,Wheat,total,2171102720
deu,28,Barley,green,1275607424
deu,28,Barley,gray,532460480
deu,28,Barley,total,1808068608
deu,28,Maize,blue,1496026
deu,28,Maize,green,430715392
deu,28,Maize,gray,125525032
deu,28,Maize,total,557736256
deu,28,Potatoes,blue,26919202
deu,28,Potatoes,green,362106336
deu,28,Potatoes,gray,116940176
deu,28,Potatoes,total,505965696
deu,28,Rapeseed,green,497661568
deu,28,Rapeseed,gray,122781912
deu,28,Rapeseed,total,620443392
deu,28,Soybean,green,268719
deu,28,Soybean,gray,56818
deu,28,Soybean,total,325537
deu,28,Sunflower,green,1191303
deu,28,Sunflower,gray,1050853
deu,28,Sunflower,total,2242155
deu,28,Wheat,green,2162176512
deu,28,Wheat,gray,678283904
deu,28,Wheat,total,2840460288
deu,29,Barley,green,71379480
deu,29,Barley,gray,28789844
deu,29,Barley,total,100169328
deu,29,Maize,blue,309329
deu,29,Maize,green,9296408
deu,29,Maize,gray,2682072
deu,29,Maize,total,12287810
deu,29,Potatoes,blue,2690480
deu,29,Potatoes,green,11813949
deu,29,Potatoes,gray,3942987
deu,29,Potatoes,total,18447412
deu,29,Rapeseed,green,81316728
deu,29,Rapeseed,gray,19138138
deu,29,Rapeseed,total,100454880
deu,29,Soybean,green,32707
deu,29,Soybean,gray,7127
deu,29,Soybean,total,39835
deu,29,Sunflower,green,9155271
deu,29,Sunflower,gray,8310034
deu,29,Sunflower,total,17465302
deu,29,Wheat,blue,21
deu,29,Wheat,green,159323824
deu,29,Wheat,gray,50261900
deu,29,Wheat,total,209585792
deu,31,Barley,green,1548230656
deu,31,Barley,gray,631471360
deu,31,Barley,total,2179700992
deu,31,Maize,blue,2795866
deu,31,Maize,green,154511008
deu,31,Maize,gray,43585016
deu,31,Maize,total,200891760
deu,31,Potatoes,blue,36041268
deu,31,Potatoes,green,200071840
deu,31,Potatoes,gray,66693252
deu,31,Potatoes,total,302806560
deu,31,Rapeseed,green,1386797312
deu,31,Rapeseed,gray,334323904
deu,31,Rapeseed,total,1721121024
deu,31,Soybean,green,427703
deu,31,Soybean,gray,90956
deu,31,Soybean,total,518659
deu,31,Sunflower,green,48975456
deu,31,Sunflower,gray,43077132
deu,31,Sunflower,total,92052328
deu,31,Wheat,green,3734211840
deu,31,Wheat,gray,1174308736
deu,31,Wheat,total,4908518912
deu,32,Barley,green,1780792192
deu,32,Barley,gray,697373568
deu,32,Barley,total,2478166272
deu,32,Maize,blue,1974783
deu,32,Maize,green,499302752
deu,32,Maize,gray,138697360
deu,32,Maize,total,639974912
deu,32,Potatoes,blue,22173620
deu,32,Potatoes,green,206574320
deu,32,Potatoes,gray,63877620
deu,32,Potatoes,total,292625152
deu,32,Rapeseed,green,725336448
deu,32,Rapeseed,gray,167614672
deu,32,Rapeseed,total,892950720
deu,32,Soybean,green,360742
deu,32,Soybean,gray,72398
deu,32,Soybean,total,433140
deu,32,Sunflower,green,49414680
deu,32,Sunflower,gray,42946856
deu,32,Sunflower,total,92361520
deu,32,Wheat,green,3059801088
deu,32,Wheat,gray,894507264
deu,32,Wheat,total,3954306304
deu,54,Barley,green,963486656
deu,54,Barley,gray,374626112
deu,54,Barley,total,1338113408
deu,54,Maize,blue,359846
deu,54,Maize,green,411908416
deu,54,Maize,gray,110045840
deu,54,Maize,total,522313952
deu,54,Potatoes,blue,7003293
deu,54,Potatoes,green,185044768
deu,54,Potatoes,gray,52499728
deu,54,Potatoes,total,244547760
deu,54,Rapeseed,green,451457376
deu,54,Rapeseed,gray,104030440
deu,54,Rapeseed,total,555488320
deu,54,Soybean,green,232747
deu,54,Soybean,gray,44636
deu,54,Soybean,total,277382
deu,54,Sunflower,green,7125115
deu,54,Sunflower,gray,6066502
deu,54,Sunflower,total,13191609
deu,54,Wheat,green,1922609152
deu,54,Wheat,gray,543748864
deu,54,Wheat,total,2466356736
dji,100,Maize,blue,6115
dji,100,Maize,green,15982
dji,100,Maize,total,22097
dji,179,Maize,blue,932
dji,179,Maize,green,3373
dji,179,Maize,total,4305
dnk,12,Barley,blue,9
dnk,12,Barley,green,20539162
dnk,12,Barley,gray,3995933
dnk,12,Barley,total,24535104
dnk,12,Potatoes,blue,18722
dnk,12,Potatoes,green,1483359
dnk,12,Potatoes,gray,295400
dnk,12,Potatoes,total,1797481
dnk,12,Rapeseed,green,4577129
dnk,12,Rapeseed,gray,488084
dnk,12,Rapeseed,total,5065213
dnk,12,Wheat,blue,3274
dnk,12,Wheat,green,29530752
dnk,12,Wheat,gray,5935536
dnk,12,Wheat,total,35469568
dnk,21,Barley,blue,683844
dnk,21,Barley,green,1670396800
dnk,21,Barley,gray,352290720
dnk,21,Barley,total,2023371392
dnk,21,Potatoes,blue,25004488
dnk,21,Potatoes,green,115519680
dnk,21,Potatoes,gray,26245618
dnk,21,Potatoes,total,166769712
dnk,21,Rapeseed,green,387053440
dnk,21,Rapeseed,gray,43254936
dnk,21,Rapeseed,total,430308416
dnk,21,Wheat,blue,29760672
dnk,21,Wheat,green,2448997376
dnk,21,Wheat,gray,523976544
dnk,21,Wheat,total,3002134784
dom,101,Cassava,green,122312632
dom,101,Cassava,total,122312632
dom,101,Coconuts,green,480486784
dom,101,Coconuts,total,480486784
dom,101,Coffee,green,1438395648
dom,101,Coffee,total,1438395648
dom,101,Groundnut,green,12285533
dom,101,Groundnut,total,12285533
dom,101,Maize,green,104656392
