# File: Ref_veg_carbon_Mg_per_ha.csv
# Title: Reference veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: moirai
# Description: ref veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; reference veg; country raster; new glu raster; hyde land area
# Source: https://github.com/JGCRI/moirai
# Column types: ciicnnnnnn
# ----------
iso,glu_code,land_type,c_type,weighted_average,median_value,min_value,max_value,q1_value,q3_value
bol,200,1302,soil_c (0-30 cms),41,30,10,190,20,50
bol,200,1302,veg_c (above ground biomass),1,1,0,16,0,1
bol,200,1302,veg_c (below ground biomass),2,2,1,61,1,2
bol,200,1303,soil_c (0-30 cms),49,30,10,190,20,50
bol,200,1303,veg_c (above ground biomass),1,1,0,36,1,1
bol,200,1303,veg_c (below ground biomass),1,1,0,41,1,2
bol,200,1305,soil_c (0-30 cms),79,30,10,190,20,50
bol,200,1305,veg_c (above ground biomass),1,1,0,22,0,1
bol,200,1305,veg_c (below ground biomass),2,2,1,55,1,2
bol,200,1306,soil_c (0-30 cms),72,30,10,190,20,50
bol,200,1306,veg_c (above ground biomass),1,2,1,62,1,2
bol,200,1307,soil_c (0-30 cms),67,30,10,190,20,50
bol,200,1307,veg_c (above ground biomass),1,1,0,38,1,1
bol,200,1307,veg_c (below ground biomass),1,1,0,39,1,2
bol,200,1401,soil_c (0-30 cms),29,20,10,210,20,30
bol,200,1401,veg_c (below ground biomass),1,1,0,6,1,1
bol,200,1402,soil_c (0-30 cms),39,20,10,210,20,30
bol,200,1402,veg_c (below ground biomass),1,1,0,6,1,1
bol,200,1407,soil_c (0-30 cms),21,20,10,210,20,30
bol,206,101,soil_c (0-30 cms),89,70,20,240,50,100
bol,206,101,veg_c (above ground biomass),51,55,2,116,41,67
bol,206,101,veg_c (below ground biomass),15,16,0,34,12,19
bol,206,102,soil_c (0-30 cms),75,70,20,240,50,100
bol,206,102,veg_c (above ground biomass),54,55,2,118,41,68
bol,206,102,veg_c (below ground biomass),15,15,0,32,11,19
bol,206,103,soil_c (0-30 cms),92,70,20,240,50,100
bol,206,103,veg_c (above ground biomass),54,55,2,117,41,67
bol,206,103,veg_c (below ground biomass),15,16,0,33,12,19
bol,206,105,soil_c (0-30 cms),72,70,20,240,50,100
bol,206,105,veg_c (above ground biomass),43,53,2,113,40,65
bol,206,105,veg_c (below ground biomass),14,17,1,37,13,21
bol,206,106,soil_c (0-30 cms),72,70,20,240,50,100
bol,206,106,veg_c (above ground biomass),59,56,2,119,42,68
bol,206,106,veg_c (below ground biomass),15,15,0,31,11,18
bol,206,107,soil_c (0-30 cms),74,70,20,240,50,100
bol,206,107,veg_c (above ground biomass),51,55,2,117,41,67
bol,206,107,veg_c (below ground biomass),14,16,0,33,12,19
bol,206,201,soil_c (0-30 cms),82,60,30,230,50,80
bol,206,201,veg_c (above ground biomass),46,44,0,119,30,55
bol,206,201,veg_c (below ground biomass),16,15,0,41,10,19
bol,206,202,soil_c (0-30 cms),65,60,30,230,50,80
bol,206,202,veg_c (above ground biomass),41,42,0,114,29,53
bol,206,202,veg_c (below ground biomass),17,17,0,47,12,22
bol,206,205,soil_c (0-30 cms),67,60,30,230,50,80
bol,206,205,veg_c (above ground biomass),33,36,0,99,25,45
bol,206,205,veg_c (below ground biomass),21,23,0,62,16,29
bol,206,301,soil_c (0-30 cms),73,80,30,160,60,90
bol,206,301,veg_c (above ground biomass),26,23,1,98,3,45
bol,206,301,veg_c (below ground biomass),13,12,1,49,2,22
bol,206,302,soil_c (0-30 cms),76,80,30,160,60,90
bol,206,302,veg_c (above ground biomass),24,23,1,96,3,44
bol,206,302,veg_c (below ground biomass),13,12,1,51,2,23
bol,206,401,soil_c (0-30 cms),51,50,40,70,50,50
bol,206,401,veg_c (above ground biomass),3,2,1,22,2,3
bol,206,401,veg_c (below ground biomass),7,5,3,46,5,7
bol,206,402,soil_c (0-30 cms),51,50,40,70,50,50
bol,206,402,veg_c (above ground biomass),3,2,1,22,2,3
bol,206,402,veg_c (below ground biomass),7,5,3,46,5,7
bol,206,901,soil_c (0-30 cms),71,60,30,240,50,70
bol,206,901,veg_c (above ground biomass),26,25,1,101,10,45
bol,206,901,veg_c (below ground biomass),18,18,1,72,7,32
bol,206,902,soil_c (0-30 cms),62,60,30,240,50,70
bol,206,902,veg_c (above ground biomass),29,26,2,106,11,47
bol,206,902,veg_c (below ground biomass),18,16,1,66,7,29
bol,206,903,soil_c (0-30 cms),60,60,30,240,50,70
bol,206,903,veg_c (above ground biomass),29,24,1,97,10,43
bol,206,903,veg_c (below ground biomass),23,19,1,76,8,34
bol,206,904,soil_c (0-30 cms),62,60,30,240,50,70
bol,206,904,veg_c (above ground biomass),38,24,1,98,10,44
bol,206,904,veg_c (below ground biomass),29,18,1,74,8,33
bol,206,905,soil_c (0-30 cms),60,60,30,240,50,70
bol,206,905,veg_c (above ground biomass),36,26,1,103,11,46
bol,206,905,veg_c (below ground biomass),24,17,1,69,7,31
bol,206,906,soil_c (0-30 cms),92,60,30,240,50,70
bol,206,906,veg_c (above ground biomass),28,23,1,93,10,41
bol,206,906,veg_c (below ground biomass),24,20,1,79,8,35
bol,206,907,soil_c (0-30 cms),89,60,30,240,50,70
bol,206,907,veg_c (above ground biomass),29,23,1,94,10,42
bol,206,907,veg_c (below ground biomass),24,19,1,78,8,35
bol,206,1001,soil_c (0-30 cms),47,50,20,150,40,60
bol,206,1001,veg_c (above ground biomass),4,5,0,59,2,20
bol,206,1001,veg_c (below ground biomass),4,5,0,58,2,20
bol,206,1002,soil_c (0-30 cms),48,50,20,150,40,60
bol,206,1002,veg_c (above ground biomass),13,6,0,66,2,22
bol,206,1002,veg_c (below ground biomass),10,4,0,50,2,17
bol,206,1003,soil_c (0-30 cms),81,50,20,150,40,60
bol,206,1003,veg_c (above ground biomass),9,5,0,62,2,21
bol,206,1003,veg_c (below ground biomass),8,5,0,54,2,19
bol,206,1005,soil_c (0-30 cms),61,50,20,150,40,60
bol,206,1005,veg_c (above ground biomass),16,5,0,62,2,21
bol,206,1005,veg_c (below ground biomass),14,5,0,55,2,19
bol,206,1007,soil_c (0-30 cms),40,50,20,150,40,60
bol,206,1007,veg_c (above ground biomass),1,3,0,33,1,11
bol,206,1007,veg_c (below ground biomass),3,7,0,83,3,28
bol,206,1101,soil_c (0-30 cms),82,60,20,180,50,70
bol,206,1101,veg_c (above ground biomass),30,32,0,105,16,46
bol,206,1101,veg_c (below ground biomass),29,31,0,101,16,44
bol,206,1102,soil_c (0-30 cms),61,60,20,180,50,70
bol,206,1102,veg_c (above ground biomass),33,33,0,106,16,46
bol,206,1102,veg_c (below ground biomass),31,30,0,99,15,43
bol,206,1103,soil_c (0-30 cms),58,60,20,180,50,70
bol,206,1103,veg_c (above ground biomass),15,27,0,89,14,39
bol,206,1103,veg_c (below ground biomass),20,36,0,116,18,51
bol,206,1104,soil_c (0-30 cms),57,60,20,180,50,70
bol,206,1104,veg_c (above ground biomass),15,27,0,89,14,39
bol,206,1104,veg_c (below ground biomass),20,36,0,116,18,51
bol,206,1105,soil_c (0-30 cms),63,60,20,180,50,70
bol,206,1105,veg_c (above ground biomass),38,37,0,119,18,52
bol,206,1105,veg_c (below ground biomass),27,26,0,86,13,37
bol,206,1106,soil_c (0-30 cms),175,60,20,180,50,70
bol,206,1106,veg_c (above ground biomass),16,33,0,107,17,47
bol,206,1106,veg_c (below ground biomass),15,30,0,98,15,43
bol,206,1107,soil_c (0-30 cms),175,60,20,180,50,70
bol,206,1107,veg_c (above ground biomass),16,33,0,107,17,47
bol,206,1107,veg_c (below ground biomass),15,30,0,98,15,43
bol,206,1201,soil_c (0-30 cms),50,40,10,140,30,50
bol,206,1201,veg_c (above ground biomass),3,1,0,57,1,2
bol,206,1201,veg_c (below ground biomass),5,2,0,94,2,3
bol,206,1202,soil_c (0-30 cms),43,40,10,140,30,50
bol,206,1202,veg_c (above ground biomass),2,1,0,50,1,2
bol,206,1202,veg_c (below ground biomass),4,2,0,102,2,3
bol,206,1301,soil_c (0-30 cms),43,30,10,160,30,40
bol,206,1301,veg_c (above ground biomass),1,1,0,30,1,1
bol,206,1301,veg_c (below ground biomass),3,1,0,74,1,3
bol,206,1302,soil_c (0-30 cms),40,30,10,160,30,40
bol,206,1302,veg_c (above ground biomass),1,1,0,28,1,1
bol,206,1302,veg_c (below ground biomass),3,1,0,76,1,3
bol,206,1305,soil_c (0-30 cms),36,30,10,160,30,40
bol,206,1305,veg_c (above ground biomass),1,0,0,20,0,1
bol,206,1305,veg_c (below ground biomass),2,2,0,84,2,4
bol,206,1307,soil_c (0-30 cms),37,30,10,160,30,40
bol,206,1307,veg_c (above ground biomass),1,0,0,20,0,1
bol,206,1307,veg_c (below ground biomass),3,2,0,84,2,4
bol,206,1401,soil_c (0-30 cms),36,30,10,140,20,40
bol,206,1401,veg_c (below ground biomass),1,1,1,4,1,1
bol,206,1402,soil_c (0-30 cms),31,30,10,140,20,40
bol,206,1402,veg_c (below ground biomass),1,1,1,4,1,1
bol,207,1301,soil_c (0-30 cms),30,20,20,110,20,20
bol,207,1301,veg_c (below ground biomass),1,1,1,1,1,1
bra,156,101,soil_c (0-30 cms),119,120,60,260,90,130
bra,156,101,veg_c (above ground biomass),110,111,43,177,94,127
bra,156,101,veg_c (below ground biomass),26,26,10,42,22,30
bra,156,102,soil_c (0-30 cms),137,120,60,260,90,130
bra,156,102,veg_c (above ground biomass),108,111,43,176,94,126
bra,156,102,veg_c (below ground biomass),26,27,10,42,22,30
bra,156,103,soil_c (0-30 cms),88,120,60,260,90,130
bra,156,103,veg_c (above ground biomass),111,112,43,177,94,127
bra,156,103,veg_c (below ground biomass),26,26,10,41,22,30
bra,156,105,soil_c (0-30 cms),119,120,60,260,90,130
bra,156,105,veg_c (above ground biomass),118,112,43,177,94,127
bra,156,105,veg_c (below ground biomass),28,26,10,41,22,30
bra,156,106,soil_c (0-30 cms),110,120,60,260,90,130
bra,156,106,veg_c (above ground biomass),109,112,43,177,94,127
bra,156,106,veg_c (below ground biomass),26,26,10,42,22,30
bra,156,107,soil_c (0-30 cms),116,120,60,260,90,130
bra,156,107,veg_c (above ground biomass),113,112,43,177,94,127
bra,156,107,veg_c (below ground biomass),26,26,10,41,22,30
bra,156,902,soil_c (0-30 cms),90,90,80,110,80,100
bra,156,902,veg_c (above ground biomass),6,2,1,70,2,5
bra,156,902,veg_c (below ground biomass),3,1,1,37,1,3
bra,156,903,soil_c (0-30 cms),90,90,80,110,80,100
bra,156,903,veg_c (above ground biomass),6,2,1,70,2,5
bra,156,903,veg_c (below ground biomass),3,1,1,37,1,3
bra,156,905,soil_c (0-30 cms),90,90,80,110,80,100
bra,156,905,veg_c (above ground biomass),6,2,1,70,2,5
bra,156,905,veg_c (below ground biomass),3,1,1,37,1,3
bra,156,1302,soil_c (0-30 cms),100,100,90,130,90,120
bra,156,1302,veg_c (above ground biomass),3,2,1,44,1,6
bra,156,1302,veg_c (below ground biomass),3,2,1,37,1,5
bra,156,1303,soil_c (0-30 cms),100,100,90,130,90,120
bra,156,1303,veg_c (above ground biomass),5,2,1,44,1,6
bra,156,1303,veg_c (below ground biomass),4,1,1,36,1,5
bra,156,1305,soil_c (0-30 cms),100,100,90,130,90,120
bra,156,1305,veg_c (above ground biomass),2,2,1,42,1,6
bra,156,1305,veg_c (below ground biomass),2,2,1,39,1,5
bra,161,101,soil_c (0-30 cms),118,60,30,430,50,80
bra,161,101,veg_c (above ground biomass),71,120,0,211,90,145
bra,161,101,veg_c (below ground biomass),18,31,0,54,23,37
bra,161,102,soil_c (0-30 cms),73,60,30,430,50,80
bra,161,102,veg_c (above ground biomass),113,122,0,214,91,147
bra,161,102,veg_c (below ground biomass),27,29,0,51,22,35
bra,161,103,soil_c (0-30 cms),76,60,30,430,50,80
bra,161,103,veg_c (above ground biomass),116,122,0,215,91,147
bra,161,103,veg_c (below ground biomass),28,29,0,51,22,35
bra,161,104,soil_c (0-30 cms),174,60,30,430,50,80
bra,161,104,veg_c (above ground biomass),43,118,0,208,89,142
bra,161,104,veg_c (below ground biomass),12,33,0,57,24,39
bra,161,105,soil_c (0-30 cms),59,60,30,430,50,80
bra,161,105,veg_c (above ground biomass),123,123,0,215,92,147
bra,161,105,veg_c (below ground biomass),29,29,0,50,21,34
bra,161,106,soil_c (0-30 cms),124,60,30,430,50,80
bra,161,106,veg_c (above ground biomass),71,120,0,211,90,145
bra,161,106,veg_c (below ground biomass),18,31,0,54,23,37
bra,161,107,soil_c (0-30 cms),108,60,30,430,50,80
bra,161,107,veg_c (above ground biomass),83,121,0,212,91,145
bra,161,107,veg_c (below ground biomass),21,30,0,53,23,36
bra,161,201,soil_c (0-30 cms),72,60,40,110,50,80
bra,161,201,veg_c (above ground biomass),35,5,1,179,3,80
bra,161,201,veg_c (below ground biomass),10,1,0,50,1,22
bra,161,202,soil_c (0-30 cms),63,60,40,110,50,80
bra,161,202,veg_c (above ground biomass),26,5,1,166,3,75
bra,161,202,veg_c (below ground biomass),10,2,0,62,1,28
bra,161,901,soil_c (0-30 cms),59,70,40,250,60,110
bra,161,901,veg_c (above ground biomass),5,5,1,119,3,22
bra,161,901,veg_c (below ground biomass),3,3,1,71,2,13
bra,161,902,soil_c (0-30 cms),48,70,40,250,60,110
bra,161,902,veg_c (above ground biomass),8,5,2,131,3,24
bra,161,902,veg_c (below ground biomass),4,2,1,59,1,11
bra,161,903,soil_c (0-30 cms),19,70,40,250,60,110
bra,161,903,veg_c (above ground biomass),1,5,2,125,3,23
bra,161,904,soil_c (0-30 cms),92,70,40,250,60,110
bra,161,904,veg_c (above ground biomass),4,4,1,112,2,21
bra,161,904,veg_c (below ground biomass),3,3,1,78,2,15
bra,161,905,soil_c (0-30 cms),1,70,40,250,60,110
bra,161,906,soil_c (0-30 cms),69,70,40,250,60,110
bra,161,906,veg_c (above ground biomass),4,4,1,105,2,19
bra,161,906,veg_c (below ground biomass),3,3,1,86,2,16
bra,161,907,soil_c (0-30 cms),99,70,40,250,60,110
bra,161,907,veg_c (above ground biomass),4,4,1,114,3,21
bra,161,907,veg_c (below ground biomass),3,3,1,76,2,14
bra,161,1001,soil_c (0-30 cms),67,90,50,290,60,110
bra,161,1001,veg_c (above ground biomass),12,11,2,144,4,40
bra,161,1001,veg_c (below ground biomass),4,4,1,49,1,13
bra,161,1002,soil_c (0-30 cms),78,90,50,290,60,110
bra,161,1002,veg_c (above ground biomass),17,10,2,140,4,38
bra,161,1002,veg_c (below ground biomass),6,4,1,53,2,15
bra,161,1003,soil_c (0-30 cms),75,90,50,290,60,110
bra,161,1003,veg_c (above ground biomass),8,11,2,146,4,40
bra,161,1003,veg_c (below ground biomass),3,3,1,47,1,13
bra,161,1004,soil_c (0-30 cms),128,90,50,290,60,110
bra,161,1004,veg_c (above ground biomass),16,11,2,148,4,41
bra,161,1004,veg_c (below ground biomass),5,3,1,45,1,12
bra,161,1005,soil_c (0-30 cms),5,90,50,290,60,110
bra,161,1005,veg_c (above ground biomass),1,11,2,149,4,41
bra,161,1006,soil_c (0-30 cms),17,90,50,290,60,110
bra,161,1006,veg_c (above ground biomass),4,11,2,144,4,40
bra,161,1006,veg_c (below ground biomass),1,4,1,49,1,13
bra,161,1007,soil_c (0-30 cms),106,90,50,290,60,110
bra,161,1007,veg_c (above ground biomass),17,10,2,135,4,37
bra,161,1007,veg_c (below ground biomass),7,4,1,59,2,16
bra,161,1102,soil_c (0-30 cms),77,80,30,180,50,110
bra,161,1102,veg_c (above ground biomass),12,3,2,124,2,16
bra,161,1102,veg_c (below ground biomass),9,2,1,92,1,12
bra,168,101,soil_c (0-30 cms),85,70,20,520,50,90
bra,168,101,veg_c (above ground biomass),104,116,0,211,86,138
bra,168,101,veg_c (below ground biomass),24,27,0,49,20,32
bra,168,102,soil_c (0-30 cms),75,70,20,520,50,90
bra,168,102,veg_c (above ground biomass),108,116,0,211,86,138
bra,168,102,veg_c (below ground biomass),25,27,0,49,20,32
bra,168,103,soil_c (0-30 cms),69,70,20,520,50,90
bra,168,103,veg_c (above ground biomass),116,116,0,211,86,138
bra,168,103,veg_c (below ground biomass),27,27,0,49,20,32
bra,168,104,soil_c (0-30 cms),65,70,20,520,50,90
bra,168,104,veg_c (above ground biomass),100,116,0,210,85,138
bra,168,104,veg_c (below ground biomass),24,27,0,49,20,32
bra,168,105,soil_c (0-30 cms),75,70,20,520,50,90
bra,168,105,veg_c (above ground biomass),117,116,0,211,86,138
bra,168,105,veg_c (below ground biomass),27,27,0,49,20,32
bra,168,106,soil_c (0-30 cms),89,70,20,520,50,90
bra,168,106,veg_c (above ground biomass),111,116,0,211,86,138
bra,168,106,veg_c (below ground biomass),26,27,0,49,20,32
bra,168,107,soil_c (0-30 cms),90,70,20,520,50,90
bra,168,107,veg_c (above ground biomass),107,116,0,211,86,138
bra,168,107,veg_c (below ground biomass),25,27,0,49,20,32
bra,168,201,soil_c (0-30 cms),79,60,30,250,50,70
bra,168,201,veg_c (above ground biomass),32,37,1,147,5,58
bra,168,201,veg_c (below ground biomass),12,14,1,57,2,22
bra,168,202,soil_c (0-30 cms),66,60,30,250,50,70
bra,168,202,veg_c (above ground biomass),36,38,1,150,5,59
bra,168,202,veg_c (below ground biomass),13,14,0,54,2,21
bra,168,203,soil_c (0-30 cms),62,60,30,250,50,70
bra,168,203,veg_c (above ground biomass),43,38,1,149,5,59
bra,168,203,veg_c (below ground biomass),16,14,0,55,2,22
bra,168,204,soil_c (0-30 cms),63,60,30,250,50,70
bra,168,204,veg_c (above ground biomass),46,38,1,151,5,60
bra,168,204,veg_c (below ground biomass),16,13,0,53,2,21
bra,168,205,soil_c (0-30 cms),124,60,30,250,50,70
bra,168,205,veg_c (above ground biomass),49,41,1,162,5,64
bra,168,205,veg_c (below ground biomass),13,11,0,42,1,17
bra,168,206,soil_c (0-30 cms),60,60,30,250,50,70
bra,168,206,veg_c (above ground biomass),34,35,1,138,4,54
bra,168,206,veg_c (below ground biomass),17,17,1,67,2,26
bra,168,207,soil_c (0-30 cms),107,60,30,250,50,70
bra,168,207,veg_c (above ground biomass),47,40,1,159,5,63
bra,168,207,veg_c (below ground biomass),13,11,0,45,1,18
bra,168,901,soil_c (0-30 cms),106,60,20,480,50,80
bra,168,901,veg_c (above ground biomass),31,5,0,195,2,44
bra,168,901,veg_c (below ground biomass),10,2,0,66,1,15
bra,168,902,soil_c (0-30 cms),67,60,20,480,50,80
bra,168,902,veg_c (above ground biomass),25,5,0,191,2,43
bra,168,902,veg_c (below ground biomass),9,2,0,70,1,16
bra,168,903,soil_c (0-30 cms),111,60,20,480,50,80
bra,168,903,veg_c (above ground biomass),19,4,0,159,2,36
bra,168,903,veg_c (below ground biomass),13,3,0,103,1,23
bra,168,904,soil_c (0-30 cms),100,60,20,480,50,80
bra,168,904,veg_c (above ground biomass),37,5,0,195,2,44
bra,168,904,veg_c (below ground biomass),13,2,0,67,1,15
bra,168,905,soil_c (0-30 cms),181,60,20,480,50,80
bra,168,905,veg_c (above ground biomass),62,6,0,206,2,47
bra,168,905,veg_c (below ground biomass),17,2,0,56,1,13
bra,168,906,soil_c (0-30 cms),42,60,20,480,50,80
bra,168,906,veg_c (above ground biomass),17,5,0,197,2,45
bra,168,906,veg_c (below ground biomass),5,2,0,65,1,15
bra,168,907,soil_c (0-30 cms),170,60,20,480,50,80
bra,168,907,veg_c (above ground biomass),62,6,0,205,2,47
bra,168,907,veg_c (below ground biomass),17,2,0,56,1,13
bra,168,1001,soil_c (0-30 cms),58,70,40,400,60,120
bra,168,1001,veg_c (above ground biomass),18,17,0,185,3,104
bra,168,1001,veg_c (below ground biomass),5,4,0,48,1,27
bra,168,1002,soil_c (0-30 cms),35,70,40,400,60,120
bra,168,1002,veg_c (above ground biomass),20,17,0,185,4,105
bra,168,1002,veg_c (below ground biomass),5,4,0,48,1,27
bra,168,1003,soil_c (0-30 cms),25,70,40,400,60,120
bra,168,1003,veg_c (above ground biomass),10,15,0,164,3,92
bra,168,1003,veg_c (below ground biomass),4,6,0,69,1,39
bra,168,1004,soil_c (0-30 cms),10,70,40,400,60,120
bra,168,1004,veg_c (above ground biomass),3,16,0,175,3,99
bra,168,1004,veg_c (below ground biomass),1,5,0,57,1,32
bra,168,1005,soil_c (0-30 cms),38,70,40,400,60,120
bra,168,1005,veg_c (above ground biomass),17,17,0,186,4,105
bra,168,1005,veg_c (below ground biomass),4,4,0,47,1,26
bra,168,1006,soil_c (0-30 cms),15,70,40,400,60,120
bra,168,1006,veg_c (above ground biomass),7,16,0,173,3,98
bra,168,1006,veg_c (below ground biomass),2,5,0,59,1,34
bra,168,1007,soil_c (0-30 cms),73,70,40,400,60,120
bra,168,1007,veg_c (above ground biomass),33,17,0,188,4,106
bra,168,1007,veg_c (below ground biomass),8,4,0,45,1,25
bra,168,1101,soil_c (0-30 cms),109,80,10,260,60,120
bra,168,1101,veg_c (above ground biomass),56,4,0,199,2,60
bra,168,1101,veg_c (below ground biomass),19,1,0,67,1,20
bra,168,1102,soil_c (0-30 cms),84,80,10,260,60,120
bra,168,1102,veg_c (above ground biomass),29,4,0,186,2,56
bra,168,1102,veg_c (below ground biomass),12,2,0,80,1,24
bra,168,1103,soil_c (0-30 cms),105,80,10,260,60,120
bra,168,1103,veg_c (above ground biomass),44,4,0,197,2,59
bra,168,1103,veg_c (below ground biomass),15,1,0,69,1,21
bra,168,1105,soil_c (0-30 cms),100,80,10,260,60,120
bra,168,1105,veg_c (above ground biomass),23,3,0,170,2,51
bra,168,1105,veg_c (below ground biomass),13,2,0,96,1,29
bra,168,1106,soil_c (0-30 cms),99,80,10,260,60,120
bra,168,1106,veg_c (above ground biomass),93,4,0,214,3,64
bra,168,1106,veg_c (below ground biomass),23,1,0,52,1,16
bra,168,1107,soil_c (0-30 cms),114,80,10,260,60,120
bra,168,1107,veg_c (above ground biomass),20,3,0,162,2,49
bra,168,1107,veg_c (below ground biomass),13,2,0,104,1,31
bra,168,1205,soil_c (0-30 cms),175,180,90,240,130,210
bra,168,1205,veg_c (above ground biomass),4,2,2,63,2,8
bra,168,1205,veg_c (below ground biomass),3,1,1,47,2,6
bra,168,1207,soil_c (0-30 cms),179,180,90,240,130,210
bra,168,1207,veg_c (above ground biomass),4,2,2,61,2,7
bra,168,1207,veg_c (below ground biomass),3,2,1,48,2,6
bra,168,1301,soil_c (0-30 cms),59,70,40,130,50,80
bra,168,1301,veg_c (above ground biomass),8,1,1,100,2,3
bra,168,1301,veg_c (below ground biomass),4,1,1,46,1,2
bra,168,1302,soil_c (0-30 cms),68,70,40,130,50,80
bra,168,1302,veg_c (above ground biomass),3,1,1,81,1,3
bra,168,1302,veg_c (below ground biomass),3,1,1,65,1,2
bra,168,1303,soil_c (0-30 cms),89,70,40,130,50,80
bra,168,1303,veg_c (above ground biomass),1,1,1,61,1,2
bra,168,1303,veg_c (below ground biomass),2,1,1,85,1,3
bra,168,1305,soil_c (0-30 cms),83,70,40,130,50,80
bra,168,1305,veg_c (above ground biomass),3,1,1,82,1,3
bra,168,1305,veg_c (below ground biomass),2,1,1,64,1,2
bra,172,101,soil_c (0-30 cms),54,50,20,400,40,70
bra,172,101,veg_c (above ground biomass),60,51,0,168,31,79
bra,172,101,veg_c (below ground biomass),15,13,0,43,8,20
bra,172,102,soil_c (0-30 cms),53,50,20,400,40,70
bra,172,102,veg_c (above ground biomass),55,51,0,167,31,79
bra,172,102,veg_c (below ground biomass),14,13,0,44,8,20
bra,172,103,soil_c (0-30 cms),55,50,20,400,40,70
bra,172,103,veg_c (above ground biomass),62,51,0,168,31,79
bra,172,103,veg_c (below ground biomass),16,13,0,43,8,20
bra,172,104,soil_c (0-30 cms),51,50,20,400,40,70
bra,172,104,veg_c (above ground biomass),69,52,0,169,31,80
bra,172,104,veg_c (below ground biomass),17,13,0,42,8,20
bra,172,105,soil_c (0-30 cms),92,50,20,400,40,70
bra,172,105,veg_c (above ground biomass),48,51,0,166,30,78
bra,172,105,veg_c (below ground biomass),13,14,0,45,8,21
bra,172,106,soil_c (0-30 cms),54,50,20,400,40,70
bra,172,106,veg_c (above ground biomass),70,52,0,170,31,80
bra,172,106,veg_c (below ground biomass),17,13,0,41,8,19
bra,172,107,soil_c (0-30 cms),112,50,20,400,40,70
bra,172,107,veg_c (above ground biomass),42,51,0,166,30,78
bra,172,107,veg_c (below ground biomass),11,14,0,45,8,21
bra,172,201,soil_c (0-30 cms),55,50,30,140,50,60
bra,172,201,veg_c (above ground biomass),33,41,2,129,19,69
