# File: NREL_Res_PV_supply_curve.csv
# Title: PV supply curve for residential buildings
# Units: Relative_Cost - Unitless
# Source: Denholm, P. & Margolis, R. Supply Curves for Rooftop Solar PV-Generated Electricity for the United States. National Renewable Energy Laboratory, Technical Report NREL / TP-6A0-44073 (2008) - www.nrel.gov
State,TMY_Site,Pitch,MW,MWh,Relative_Cost
Oregon,OR Eugene,Pitch SE,172.6135004,226535.4946,1.700096389
New York,NY Rochester,10 S,230.4235534,302367.5952,1.700304358
Maine,ME Caribou,Pitch SE,64.46866345,84559.56922,1.701065157
Montana,MT Lewistown,Flat,27.71889619,36339.70206,1.701882662
Indiana,IN Fort Wayne,Flat,302.8823761,397032.1307,1.702093423
Michigan,IN Fort Wayne,Flat,12.54559891,16445.3473,1.702093423
Ohio,IN Fort Wayne,Flat,27.67067654,36271.99379,1.702093423
Michigan,MI Muskegon,Flat,146.9180362,192542.2923,1.702487848
New York,NY Rochester,Pitch SE,259.6822474,340295.428,1.702633567
Montana,MT Kalispell,Pitch SW,62.51611728,81918.12082,1.702734989
Michigan,MI Sault Ste. Marie,Pitch SE,30.75674042,40291.35254,1.703191594
Michigan,MI Sault Ste. Marie,10 S,26.21748601,34330.80051,1.703892373
New York,NY Rochester,Pitch SW,259.6822474,340043.3419,1.703895789
Minnesota,MN St. Cloud,Flat,224.2462427,293578.0636,1.704263009
Oregon,OR North Bend,Flat,50.47297603,66046.26103,1.705083769
Michigan,MI Sault Ste. Marie,Pitch SW,30.75674042,40227.87358,1.705879204
Maine,NH Concord,Flat,2.250927459,2943.128631,1.706425372
New Hampshire,NH Concord,Flat,372.2753033,486756.7364,1.706425372
Vermont,NH Concord,Flat,22.39137903,29277.13573,1.706425372
Iowa,WI La Crosse,Flat,15.71510236,20503.3669,1.710121925
Minnesota,WI La Crosse,Flat,19.93593759,26010.25648,1.710121925
Wisconsin,WI La Crosse,Flat,101.6441067,132614.2436,1.710121925
New Jersey,PA Allentown,Flat,47.82817121,62327.08077,1.712150879
Pennsylvania,PA Allentown,Flat,403.0664303,525254.3286,1.712150879
Montana,MT Glasgow,Flat,17.74445058,23119.11623,1.712483408
Iowa,MN Rochester,Flat,5.116057338,6656.539929,1.71483329
Minnesota,MN Rochester,Flat,86.63391598,112720.0269,1.71483329
Wisconsin,MN Rochester,Flat,2.308427801,3003.512435,1.71483329
New York,NY Binghamton,Pitch SE,133.554487,173605.6488,1.716444145
Pennsylvania,NY Binghamton,Pitch SE,21.96358589,28550.16454,1.716444145
New York,NY Binghamton,10 S,118.5067511,153722.0028,1.720054082
Pennsylvania,NY Binghamton,10 S,18.74409401,24314.05506,1.720054082
Maine,ME Caribou,10 S,52.66336577,68297.04118,1.720448856
Minnesota,MN International Falls,10 S,30.54297292,39593.84361,1.721149868
New Jersey,NJ Newark,Flat,1036.154359,1342950.495,1.72147016
New York,NJ Newark,Flat,134.8318518,174754.3698,1.72147016
North Dakota,ND Minot,Flat,67.46602955,87426.15161,1.721784662
Michigan,MI Houghton,Pitch SE,58.79749184,76172.59931,1.722245541
Wisconsin,MI Houghton,Pitch SE,17.82751537,23095.68219,1.722245541
New York,NY Binghamton,Pitch SW,133.554487,172787.138,1.724575121
Pennsylvania,NY Binghamton,Pitch SW,21.96358589,28415.55706,1.724575121
Maine,ME Caribou,Pitch SW,64.46866345,83357.58108,1.725593941
New York,NY Buffalo,10 S,256.8956776,331925.8662,1.726834608
Minnesota,MN International Falls,Pitch SW,36.40680859,46998.48103,1.728358512
New York,NY Buffalo,Pitch SE,289.5157458,373528.0611,1.729354384
Oregon,OR Portland,Pitch S,621.0395265,801049.6957,1.729795753
Washington,OR Portland,Pitch S,159.4457829,205661.6213,1.729795753
New York,NY Buffalo,Pitch SW,289.5157458,373230.4637,1.730733295
Minnesota,ND Fargo,Flat,82.75544322,106591.3359,1.732246562
North Dakota,ND Fargo,Flat,125.2038868,161266.1238,1.732246562
South Dakota,ND Fargo,Flat,5.785681331,7452.120102,1.732246562
Ohio,OH Columbus,Flat,634.0162404,815757.7623,1.734100294
Michigan,MI Houghton,10 S,50.11982409,64438.83824,1.73538916
Wisconsin,MI Houghton,10 S,16.01242776,20587.10822,1.73538916
Ohio,OH Youngstown,Pitch S,256.0465654,328960.6183,1.736641158
Pennsylvania,OH Youngstown,Pitch S,67.85465496,87177.53826,1.736641158
Michigan,MI Grand Rapids,Flat,399.3943036,513086.2694,1.736786833
Massachusetts,NY Albany,Flat,30.10097977,38656.89854,1.737355401
New York,NY Albany,Flat,269.1020602,345591.7753,1.737355401
Vermont,NY Albany,Flat,18.07113895,23207.68926,1.737355401
Michigan,MI Houghton,Pitch SW,58.79749184,75375.14259,1.740466618
Wisconsin,MI Houghton,Pitch SW,17.82751537,22853.89174,1.740466618
Connecticut,CT Bridgeport,Flat,377.3271863,483699.2987,1.740514652
New York,CT Bridgeport,Flat,317.4782758,406978.4126,1.740514652
Michigan,MI Lansing,Flat,288.548775,369857.3773,1.740684225
Idaho,WA Spokane,Flat,134.6171152,172478.1571,1.741410747
Washington,WA Spokane,Flat,189.3318592,242581.4141,1.741410747
New York,PA Erie,Flat,5.990862616,7658.73021,1.745290133
Ohio,PA Erie,Flat,7.300970064,9333.574073,1.745290133
Pennsylvania,PA Erie,Flat,116.2954738,148672.3558,1.745290133
Ohio,OH Mansfield,Flat,187.8539598,239386.6485,1.750876339
Wisconsin,WI Eau Claire,Flat,152.5577643,194198.2341,1.752766578
Michigan,WI Green Bay,Flat,26.09234288,33211.74116,1.752897318
Wisconsin,WI Green Bay,Flat,411.0100738,523155.7874,1.752897318
Idaho,MT Missoula,Flat,7.161107591,9112.308197,1.753423581
Montana,MT Missoula,Flat,90.1071603,114658.8297,1.753423581
Indiana,IN South Bend,Flat,261.4332512,332529.5136,1.754145732
Michigan,IN South Bend,Flat,98.39378699,125151.7853,1.754145732
Ohio,OH Akron/Canton,Flat,459.9246092,584723.7222,1.75497518
Ohio,PA Pittsburgh,Flat,60.26950788,76518.40272,1.757384508
Pennsylvania,PA Pittsburgh,Flat,759.1358074,963801.7876,1.757384508
West Virginia,PA Pittsburgh,Flat,68.03414444,86376.41563,1.757384508
Ohio,OH Cleveland,Flat,669.1704113,848199.392,1.760247827
New York,NY Syracuse,Flat,235.7778868,298745.8615,1.760906179
Michigan,MI Detroit,Flat,1296.920841,1641766.031,1.762532963
Connecticut,CT Hartford,Flat,317.670382,401474.1148,1.765445114
Massachusetts,CT Hartford,Flat,177.8140508,224722.6771,1.765445114
Vermont,CT Hartford,Flat,4.754502556,6008.774545,1.765445114
Ohio,OH Youngstown,10 S,227.315703,286679.7836,1.769161232
Pennsylvania,OH Youngstown,10 S,57.90830504,73031.20787,1.769161232
Oregon,OR Portland,Pitch SW,621.0395265,782911.767,1.769870399
Washington,OR Portland,Pitch SW,159.4457829,201004.8867,1.769870399
New York,PA Bradford,Flat,32.08855789,40421.92453,1.771202665
Pennsylvania,PA Bradford,Flat,146.0192287,183940.2775,1.771202665
Maryland,WV Elkins,Flat,27.37213593,34479.0385,1.771285575
Pennsylvania,WV Elkins,Flat,7.559205796,9521.878318,1.771285575
Virginia,WV Elkins,Flat,29.18775106,36766.06001,1.771285575
West Virginia,WV Elkins,Flat,184.1840565,232005.6129,1.771285575
New York,VT Burlington,Flat,24.30043649,30604.87743,1.77157064
Vermont,VT Burlington,Flat,172.7424493,217558.2932,1.77157064
Oregon,OR Portland,10 S,605.6480256,762611.1558,1.77195299
Washington,OR Portland,10 S,145.7853366,183567.88,1.77195299
Ohio,OH Youngstown,Pitch SE,256.0465654,322283.7521,1.772619766
Pennsylvania,OH Youngstown,Pitch SE,67.85465496,85408.10834,1.772619766
Oregon,OR Eugene,Flat,168.3355426,211866.6381,1.772753258
Ohio,OH Youngstown,Pitch SW,256.0465654,322236.3102,1.772880743
Pennsylvania,OH Youngstown,Pitch SW,67.85465496,85395.53582,1.772880743
Oregon,OR Salem,Flat,243.0621265,305029.8811,1.777910733
Michigan,MI Flint,Flat,478.8601919,600585.712,1.778970652
New York,PA Wilkes-Barre,Flat,8.649307903,10840.45841,1.780199826
Pennsylvania,PA Wilkes-Barre,Flat,212.5128761,266349.2873,1.780199826
New York,PA Williamsport,Flat,12.88035463,16066.00955,1.788771405
Pennsylvania,PA Williamsport,Flat,157.7855943,196810.1763,1.788771405
Michigan,MI Traverse City,Flat,126.8012778,157941.7365,1.791272941
New York,NY Rochester,Flat,230.4235534,286819.2986,1.792476805
New York,NY Massena,Flat,35.04654631,43551.37515,1.795471013
Oregon,OR Portland,Pitch SE,621.0395265,770593.0207,1.798163654
Washington,OR Portland,Pitch SE,159.4457829,197842.1699,1.798163654
Minnesota,MN Duluth,Flat,82.21186939,101698.7303,1.803657355
Wisconsin,MN Duluth,Flat,32.92257745,40726.28867,1.803657355
Michigan,MI Alpena,Flat,50.80811131,62759.75931,1.80628729
Montana,MT Kalispell,Flat,65.81163078,81064.14579,1.811377155
New York,NY Buffalo,Flat,256.8956776,315546.4968,1.81647104
New York,NY Binghamton,Flat,118.5067511,145432.2725,1.818098237
Pennsylvania,NY Binghamton,Flat,18.74409401,23002.87674,1.818098237
Michigan,MI Sault Ste. Marie,Flat,26.21748601,32046.63329,1.825339611
Washington,WA Seattle,Pitch S,1308.269811,1598463.92,1.826120897
Ohio,OH Youngstown,Flat,227.315703,273756.7452,1.852676758
Pennsylvania,OH Youngstown,Flat,57.90830504,69739.08489,1.852676758
Michigan,MI Houghton,Flat,50.11982409,60357.03602,1.852749385
Wisconsin,MI Houghton,Flat,16.01242776,19283.04213,1.852749385
Maine,ME Caribou,Flat,52.66336577,63370.46007,1.854200936
Minnesota,MN International Falls,Flat,30.54297292,36627.78612,1.860525736
Washington,WA Seattle,Pitch SW,1308.269811,1552757.688,1.879873717
Washington,WA Seattle,10 S,1196.184379,1419616.031,1.880019163
Oregon,OR Portland,Flat,605.6480256,718081.8645,1.881834349
Washington,OR Portland,Flat,145.7853366,172849.249,1.881834349
Washington,WA Seattle,Pitch SE,1308.269811,1539376.435,1.896214791
Oregon,OR Astoria,Pitch S,26.31788073,30952.147,1.897121646
Washington,OR Astoria,Pitch S,22.87542788,26903.51907,1.897121646
Washington,WA Olympia,Pitch S,154.6702975,181783.6906,1.898397043
Washington,WA Olympia,Pitch SW,154.6702975,178547.1415,1.932809554
Washington,WA Olympia,10 S,141.4189888,162989.8234,1.93589716
Oregon,OR Astoria,Pitch SW,26.31788073,30142.72406,1.948065077
Washington,OR Astoria,Pitch SW,22.87542788,26199.97093,1.948065077
Oregon,OR Astoria,10 S,25.6656329,29366.95388,1.949970859
Washington,OR Astoria,10 S,20.9155858,23931.88768,1.949970859
Washington,WA Olympia,Pitch SE,154.6702975,175156.1287,1.970228638
Oregon,OR Astoria,Pitch SE,26.31788073,29747.89743,1.973920618
Washington,OR Astoria,Pitch SE,22.87542788,25856.78874,1.973920618
Washington,WA Seattle,Flat,1196.184379,1330128.283,2.006502211
Washington,WA Quillayute,Pitch S,15.54164671,17196.29253,2.016495478
Washington,WA Olympia,Flat,141.4189888,154462.1935,2.042775186
Washington,WA Quillayute,Pitch SW,15.54164671,16702.30272,2.076135649
Oregon,OR Astoria,Flat,25.6656329,27565.97288,2.077369246
Washington,OR Astoria,Flat,20.9155858,22464.22183,2.077369246
Washington,WA Quillayute,10 S,14.21012307,15257.80021,2.077978069
Washington,WA Quillayute,Pitch SE,15.54164671,16535.07954,2.097132102
Washington,WA Quillayute,Flat,14.21012307,14289.63578,2.218767133
