# File: UCS_Database.csv
# Title: UCS EW3 Energy Water Database
# Units: Specified in column headers
# Source: http://www.ucsusa.org/clean-energy/energy-water-use/ucs-power-plant-database#.WdeR91tSyCg
# Comments: Includes general plant characteristics, locational information, electricity production, water use data.
Plant Code,Plant Name,State,Plant-Generator Code,Parent Company,Technology Code,Requires cooling?,Cooling Technology,Fuel,Latitude,Longitude,Water Basin (8-digit HUC),Water Resource Region,First Year of Operation,Nameplate Capacity (MW),Estimated Generation (MWh),Estimated Capacity Factor,Reported Water Source (Name),Reported Water Source (Type),Reported  Withdrawal (million gallons/yr),Reported  Consumption (million gallons/yr),Calculated Withdrawal (million gallons/yr),Calculated Withdrawal MIN (million gallons/yr),Calculated Withdrawal MAX (million gallons/yr),Calculated Consumption (million gallons/yr),Calculated Consumption MIN (million gallons/yr),Calculated Consumption MAX (million gallons/yr)
899,Moline,IL,899-HY2,MidAmerican Energy Holdings Company,HY-NA-HY,No,None,Hydropower,41.4892,-90.4958,7090005,Upper Mississippi,1942,0.9,227,3%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
899,Moline,IL,899-HY3,MidAmerican Energy Holdings Company,HY-NA-HY,No,None,Hydropower,41.4892,-90.4958,7090005,Upper Mississippi,1942,0.9,227,3%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
899,Moline,IL,899-HY4,MidAmerican Energy Holdings Company,HY-NA-HY,No,None,Hydropower,41.4892,-90.4958,7090005,Upper Mississippi,1942,0.9,227,3%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
899,Moline,IL,899-GT1,MidAmerican Energy Holdings Company,NG-NA-CT,No,None,Natural Gas,41.4892,-90.4958,7090005,Upper Mississippi,1970,18,4532,3%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
899,Moline,IL,899-GT2,MidAmerican Energy Holdings Company,NG-NA-CT,No,None,Natural Gas,41.4892,-90.4958,7090005,Upper Mississippi,1970,18,4532,3%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
899,Moline,IL,899-GT3,MidAmerican Energy Holdings Company,NG-NA-CT,No,None,Natural Gas,41.4892,-90.4958,7090005,Upper Mississippi,1970,18,4532,3%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
899,Moline,IL,899-GT4,MidAmerican Energy Holdings Company,NG-NA-CT,No,None,Natural Gas,41.4892,-90.4958,7090005,Upper Mississippi,1970,18,4532,3%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
902,Bottle Rock Power,CA,902-1,not reported,GT-RC-GD,Yes,Recirculating,Geothermal,38.8219,-122.7331,18020116,California,1985,55,98588,20%,By steam condensation,Unknown Freshwater,0,0,177,177,177,177,177,177
903,Rockton,IL,903-1,"North American Hydro, Inc.",HY-NA-HY,No,None,Hydropower,42.4511,-89.0756,7090003,Upper Mississippi,1929,0.6,2583,49%,Rock River,Surface Water,0,0,0,0,0,0,0,0
903,Rockton,IL,903-2,"North American Hydro, Inc.",HY-NA-HY,No,None,Hydropower,42.4511,-89.0756,7090003,Upper Mississippi,1929,0.5,2153,49%,Rock River,Surface Water,0,0,0,0,0,0,0,0
905,Alamo,CA,905-1,California Department of Water Resources,HY-NA-HY,No,None,Hydropower,34.8158,-118.6867,18090206,California,1986,19.6,64333,37%,Water From Penstocks Ca Aquedu,Surface Water,0,0,0,0,0,0,0,0
913,Venice,IL,913-GT2,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,38.6833,-90.179,7140101,Upper Mississippi,2002,61,12676,2%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
913,Venice,IL,913-GT3,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,38.6833,-90.179,7140101,Upper Mississippi,2005,200,41559,2%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
913,Venice,IL,913-GT4,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,38.6833,-90.179,7140101,Upper Mississippi,2005,200,41559,2%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
913,Venice,IL,913-GT5,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,38.6833,-90.179,7140101,Upper Mississippi,2005,125,25975,2%,Mississippi River,Surface Water,0,0,0,0,0,0,0,0
917,Quincy Chute,WA,917-1,not reported,HY-NA-HY,No,None,Hydropower,47.16,-119.0625,17020015,Pacific Northwest,1985,9.4,33515,41%,West Canal Of Columbia Basin,Surface Water,0,0,0,0,0,0,0,0
925,Hydro Plant No 3,UT,925-2,Ephraim City of,HY-NA-HY,No,None,Hydropower,39.3578,-112.595,16030005,Great Basin,1984,0.7,1448,24%,New Canyon Culinary Wtr Spr,Surface Water,0,0,0,0,0,0,0,0
925,Hydro Plant No 3,UT,925-3,Ephraim City of,HY-NA-HY,No,None,Hydropower,39.3578,-112.595,16030005,Great Basin,1984,2.1,4343,24%,New Canyon Culinary Wtr Spr,Surface Water,0,0,0,0,0,0,0,0
937,Carmi,IL,937-5,Carmi City of,NG-NA-CT,No,None,Natural Gas,38.0967,-88.1631,5120114,Ohio,1945,0.6,5,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
937,Carmi,IL,937-8,Carmi City of,NG-NA-CT,No,None,Natural Gas,38.0967,-88.1631,5120114,Ohio,1951,1.4,12,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
937,Carmi,IL,937-6,Carmi City of,OL-NA-CT,No,None,Oil,38.0967,-88.1631,5120114,Ohio,1939,0.7,6,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
937,Carmi,IL,937-7,Carmi City of,OL-NA-CT,No,None,Oil,38.0967,-88.1631,5120114,Ohio,1948,1.1,10,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
937,Carmi,IL,937-10,Carmi City of,NG-NA-CT,No,None,Natural Gas,38.0967,-88.1631,5120114,Ohio,1958,1.7,15,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
937,Carmi,IL,937-11,Carmi City of,NG-NA-CT,No,None,Natural Gas,38.0967,-88.1631,5120114,Ohio,1963,2.7,24,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
937,Carmi,IL,937-12,Carmi City of,NG-NA-CT,No,None,Natural Gas,38.0967,-88.1631,5120114,Ohio,1967,2,18,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
937,Carmi,IL,937-13,Carmi City of,NG-NA-CT,No,None,Natural Gas,38.0967,-88.1631,5120114,Ohio,1973,4.4,39,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
937,Carmi,IL,937-9,Carmi City of,NG-NA-CT,No,None,Natural Gas,38.0967,-88.1631,5120114,Ohio,1958,1.7,15,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
940,Fairfield,IL,940-IC5,Fairfield City of,OL-NA-CT,No,None,Oil,38.3783,-88.3594,5120114,Ohio,1967,2.4,32,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
940,Fairfield,IL,940-IC6,Fairfield City of,OL-NA-CT,No,None,Oil,38.3783,-88.3594,5120114,Ohio,1967,2.4,32,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
940,Fairfield,IL,940-IC7,Fairfield City of,OL-NA-CT,No,None,Oil,38.3783,-88.3594,5120114,Ohio,1979,2.7,36,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
941,Farmer City,IL,941-1,Farmer City City of,NG-NA-CT,No,None,Natural Gas,40.2447,-88.6447,7130009,Upper Mississippi,1967,1.5,22,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
941,Farmer City,IL,941-5,Farmer City City of,NG-NA-CT,No,None,Natural Gas,40.2447,-88.6447,7130009,Upper Mississippi,1974,3.5,51,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
941,Farmer City,IL,941-2,Farmer City City of,OL-NA-CT,No,None,Oil,40.2447,-88.6447,7130009,Upper Mississippi,1963,1.1,16,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
941,Farmer City,IL,941-4,Farmer City City of,OL-NA-CT,No,None,Oil,40.2447,-88.6447,7130009,Upper Mississippi,1951,0.8,12,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
949,Marshall,IL,949-10,Marshall City of IL,OL-NA-CT,No,None,Oil,39.3922,-87.6889,5120111,Ohio,2002,1.8,29,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
949,Marshall,IL,949-11,Marshall City of IL,OL-NA-CT,No,None,Oil,39.3922,-87.6889,5120111,Ohio,2002,1.8,29,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
949,Marshall,IL,949-12,Marshall City of IL,OL-NA-CT,No,None,Oil,39.3922,-87.6889,5120111,Ohio,2007,1.8,29,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
949,Marshall,IL,949-13,Marshall City of IL,OL-NA-CT,No,None,Oil,39.3922,-87.6889,5120111,Ohio,2007,1.8,29,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
949,Marshall,IL,949-5,Marshall City of IL,OL-NA-CT,No,None,Oil,39.3922,-87.6889,5120111,Ohio,2002,2.5,40,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
949,Marshall,IL,949-6,Marshall City of IL,OL-NA-CT,No,None,Oil,39.3922,-87.6889,5120111,Ohio,2002,1.8,29,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
949,Marshall,IL,949-7,Marshall City of IL,OL-NA-CT,No,None,Oil,39.3922,-87.6889,5120111,Ohio,2002,1.8,29,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
949,Marshall,IL,949-8,Marshall City of IL,OL-NA-CT,No,None,Oil,39.3922,-87.6889,5120111,Ohio,2002,1.8,29,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
949,Marshall,IL,949-9,Marshall City of IL,OL-NA-CT,No,None,Oil,39.3922,-87.6889,5120111,Ohio,2002,1.8,29,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
955,Peru,IL,955-IC2,Peru City of IL,OL-NA-CT,No,None,Oil,41.3372,-89.1281,7130001,Upper Mississippi,2000,1.8,1788,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-IC3,Peru City of IL,OL-NA-CT,No,None,Oil,41.3372,-89.1281,7130001,Upper Mississippi,2000,1.8,1788,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-8,Peru City of IL,OL-NA-CT,No,None,Oil,41.3372,-89.1281,7130001,Upper Mississippi,2003,2,1987,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-9,Peru City of IL,OL-NA-CT,No,None,Oil,41.3372,-89.1281,7130001,Upper Mississippi,2003,2,1987,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-GT1,Peru City of IL,OL-NA-CT,No,None,Oil,41.3372,-89.1281,7130001,Upper Mississippi,1968,10,9934,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-IC1,Peru City of IL,OL-NA-CT,No,None,Oil,41.3372,-89.1281,7130001,Upper Mississippi,1973,6.3,6258,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-HC2,Peru City of IL,HY-NA-HY,No,None,Hydropower,41.3372,-89.1281,7130001,Upper Mississippi,1996,1.9,1887,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-HC3,Peru City of IL,HY-NA-HY,No,None,Hydropower,41.3372,-89.1281,7130001,Upper Mississippi,1996,1.9,1887,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-HC4,Peru City of IL,HY-NA-HY,No,None,Hydropower,41.3372,-89.1281,7130001,Upper Mississippi,1996,1.9,1887,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-10,Peru City of IL,OL-NA-CT,No,None,Oil,41.3372,-89.1281,7130001,Upper Mississippi,2003,2,1987,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-3,Peru City of IL,OL-NA-CT,No,None,Oil,41.3372,-89.1281,7130001,Upper Mississippi,2002,1.8,1788,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-7,Peru City of IL,OL-NA-CT,No,None,Oil,41.3372,-89.1281,7130001,Upper Mississippi,2002,1.8,1788,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
955,Peru,IL,955-HC1,Peru City of IL,HY-NA-HY,No,None,Hydropower,41.3372,-89.1281,7130001,Upper Mississippi,1996,1.9,1887,11%,Illinois River,Surface Water,0,0,0,0,0,0,0,0
956,C.H. Corn,FL,956-1,Tallahassee City of,HY-NA-HY,No,None,Hydropower,30.3881,-84.665,3120003,South Atlantic Gulf,1985,4.4,6160,16%,Lake Talquin,Surface Water,0,0,0,0,0,0,0,0
956,C.H. Corn,FL,956-2,Tallahassee City of,HY-NA-HY,No,None,Hydropower,30.3881,-84.665,3120003,South Atlantic Gulf,1985,4.4,6160,16%,Lake Talquin,Surface Water,0,0,0,0,0,0,0,0
956,C.H. Corn,FL,956-3,Tallahassee City of,HY-NA-HY,No,None,Hydropower,30.3881,-84.665,3120003,South Atlantic Gulf,1986,3.4,4760,16%,Lake Talquin,Surface Water,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-3,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,1953,1.2,13,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-4,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,1954,1.2,13,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-1,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,1951,1.2,13,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-5,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,1964,1.5,16,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-7,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,1967,5.2,55,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-8,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,1964,4,42,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-9,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,2000,1.8,19,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-10,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,2000,1.8,19,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-11,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,2000,1.8,19,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-12,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,2000,1.8,19,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-13,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,2000,1.8,19,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-14,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,2000,1.8,19,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-15,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,2001,1.8,19,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-16,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,2001,1.8,19,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
958,Rantoul,IL,958-2,Rantoul Village of,OL-NA-CT,No,None,Oil,40.31,-88.1486,5120109,Ohio,1951,1.2,13,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
959,Red Bud,IL,959-3,Red Bud City of,OL-NA-CT,No,None,Oil,38.2064,-89.9931,7140204,Upper Mississippi,1964,2.4,27,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
959,Red Bud,IL,959-4,Red Bud City of,OL-NA-CT,No,None,Oil,38.2064,-89.9931,7140204,Upper Mississippi,1973,3.5,40,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
959,Red Bud,IL,959-7,Red Bud City of,OL-NA-CT,No,None,Oil,38.2064,-89.9931,7140204,Upper Mississippi,2002,2.8,32,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
959,Red Bud,IL,959-8,Red Bud City of,OL-NA-CT,No,None,Oil,38.2064,-89.9931,7140204,Upper Mississippi,2002,2.8,32,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
959,Red Bud,IL,959-1,Red Bud City of,OL-NA-CT,No,None,Oil,38.2064,-89.9931,7140204,Upper Mississippi,1968,2.4,27,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
959,Red Bud,IL,959-2,Red Bud City of,OL-NA-CT,No,None,Oil,38.2064,-89.9931,7140204,Upper Mississippi,1959,1.1,12,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
960,North Ninth Street,IL,960-6,Rochelle Municipal Utilities,NG-NA-CT,No,None,Natural Gas,41.9325,-89.0731,7090005,Upper Mississippi,1954,2.5,33,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
960,North Ninth Street,IL,960-7,Rochelle Municipal Utilities,NG-NA-CT,No,None,Natural Gas,41.9325,-89.0731,7090005,Upper Mississippi,1967,3.8,50,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
960,North Ninth Street,IL,960-9,Rochelle Municipal Utilities,NG-NA-CT,No,None,Natural Gas,41.9325,-89.0731,7090005,Upper Mississippi,1989,3.5,46,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
960,North Ninth Street,IL,960-1,Rochelle Municipal Utilities,OL-NA-CT,No,None,Oil,41.9325,-89.0731,7090005,Upper Mississippi,1940,0.9,12,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
960,North Ninth Street,IL,960-4,Rochelle Municipal Utilities,OL-NA-CT,No,None,Oil,41.9325,-89.0731,7090005,Upper Mississippi,1946,1,13,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
960,North Ninth Street,IL,960-8,Rochelle Municipal Utilities,OL-NA-CT,No,None,Oil,41.9325,-89.0731,7090005,Upper Mississippi,1949,1,13,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
960,North Ninth Street,IL,960-10,Rochelle Municipal Utilities,NG-NA-CT,No,None,Natural Gas,41.9325,-89.0731,7090005,Upper Mississippi,1989,2.5,33,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
960,North Ninth Street,IL,960-3,Rochelle Municipal Utilities,NG-NA-CT,No,None,Natural Gas,41.9325,-89.0731,7090005,Upper Mississippi,1956,2.5,33,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
961,South Main Street,IL,961-1,Rochelle Municipal Utilities,NG-NA-CT,No,None,Natural Gas,41.9325,-89.0731,7090005,Upper Mississippi,1967,2.5,3,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
961,South Main Street,IL,961-2,Rochelle Municipal Utilities,NG-NA-CT,No,None,Natural Gas,41.9325,-89.0731,7090005,Upper Mississippi,1967,2.5,3,0%,Municipality,Municipal,0,0,0,0,0,0,0,0
963,Dallman,IL,963-2,"City Water, Light and Power",CL-PD-ST,Yes,Cooling Pond,Coal,39.7556,-89.7508,7130007,Upper Mississippi,1972,90.2,460167,58%,Lake Springfield,Surface Water,"68,413","2,241","5,626",138,"11,044",251,138,322
963,Dallman,IL,963-3,"City Water, Light and Power",CL-PD-ST,Yes,Cooling Pond,Coal,39.7556,-89.7508,7130007,Upper Mississippi,1978,207.3,979018,54%,Lake Springfield,Surface Water,"36,801","2,666","11,968",294,"23,496",534,294,685
964,Lakeside,IL,964-6,"City Water, Light and Power",CL-OT-ST,Yes,Once-Through,Coal,39.7569,-89.75,7130007,Upper Mississippi,1961,37.5,149072,45%,Lake Springfield,Surface Water,0,0,"5,419","2,981","7,454",37,15,47
964,Lakeside,IL,964-7,"City Water, Light and Power",CL-OT-ST,Yes,Once-Through,Coal,39.7569,-89.75,7130007,Upper Mississippi,1965,37.5,163906,50%,Lake Springfield,Surface Water,0,0,"5,958","3,278","8,195",41,16,52
965,Reynolds,IL,965-1,"City Water, Light and Power",OL-NA-CT,No,None,Oil,39.8056,-89.8081,7130008,Upper Mississippi,1970,17.5,27,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
972,Winnetka,IL,972-8,Winnetka Village of,OL-NA-CT,No,None,Oil,42.115,-87.7306,4040002,Great Lakes,1979,2.6,156,1%,Municipality,Municipal,0,0,0,0,0,0,0,0
972,Winnetka,IL,972-9,Winnetka Village of,OL-NA-CT,No,None,Oil,42.115,-87.7306,4040002,Great Lakes,1979,2.6,156,1%,Municipality,Municipal,0,0,0,0,0,0,0,0
972,Winnetka,IL,972-6,Winnetka Village of,not designated,not designated,not designated,,42.115,-87.7306,4040002,Great Lakes,1948,6.3,1103,2%,Municipality,Municipal,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
972,Winnetka,IL,972-7,Winnetka Village of,not designated,not designated,not designated,,42.115,-87.7306,4040002,Great Lakes,1960,12.5,2130,2%,Municipality,Municipal,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
972,Winnetka,IL,972-4,Winnetka Village of,not designated,not designated,not designated,,42.115,-87.7306,4040002,Great Lakes,1953,9.4,1585,2%,Municipality,Municipal,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
976,Marion,IL,976-1,Southern Illinois Power Cooperative,CL-PD-ST,Yes,Cooling Pond,Coal,37.6206,-88.955,5140204,Ohio,1963,33,258721,89%,Lake Of Egypt,Surface Water,"6,500",294,"3,163",78,"6,209",141,78,181
976,Marion,IL,976-2,Southern Illinois Power Cooperative,CL-PD-ST,Yes,Cooling Pond,Coal,37.6206,-88.955,5140204,Ohio,1963,33,264854,92%,Lake Of Egypt,Surface Water,"6,654",301,"3,238",79,"6,356",144,79,185
976,Marion,IL,976-3,Southern Illinois Power Cooperative,CL-PD-ST,Yes,Cooling Pond,Coal,37.6206,-88.955,5140204,Ohio,1963,33,214787,74%,Lake Of Egypt,Surface Water,"5,396",244,"2,626",64,"5,155",117,64,150
976,Marion,IL,976-4,Southern Illinois Power Cooperative,CL-PD-ST,Yes,Cooling Pond,Coal,37.6206,-88.955,5140204,Ohio,1978,173,775258,51%,Lake Of Egypt,Surface Water,"19,477",882,"9,478",233,"18,606",423,233,543
981,State Line Energy,IN,981-3,"Dominion Resources, Inc.",CL-OT-ST,Yes,Once-Through,Coal,41.7078,-87.5208,4040001,Great Lakes,1955,124.9,1363915,125%,Lake Michigan,Surface Water,"84,926",0,"49,578","27,278","68,196",341,136,432
981,State Line Energy,IN,981-4,"Dominion Resources, Inc.",CL-OT-ST,Yes,Once-Through,Coal,41.7078,-87.5208,4040001,Great Lakes,1962,209.4,2303750,126%,Lake Michigan,Surface Water,"92,003",0,"83,741","46,075","115,188",576,230,730
983,Clifty Creek,IN,983-4,Ohio Valley Electric Corporation,CL-OT-ST,Yes,Once-Through,Coal,38.7333,-85.4583,5120207,Ohio,1955,217.2,1419111,75%,Ohio River,Surface Water,0,0,"51,585","28,382","70,956",355,142,450
983,Clifty Creek,IN,983-5,Ohio Valley Electric Corporation,CL-OT-ST,Yes,Once-Through,Coal,38.7333,-85.4583,5120207,Ohio,1955,217.2,1414825,74%,Ohio River,Surface Water,0,0,"51,429","28,297","70,741",354,141,448
983,Clifty Creek,IN,983-6,Ohio Valley Electric Corporation,CL-OT-ST,Yes,Once-Through,Coal,38.7333,-85.4583,5120207,Ohio,1956,217.2,1244676,65%,Ohio River,Surface Water,0,0,"45,244","24,894","62,234",311,124,395
983,Clifty Creek,IN,983-2,Ohio Valley Electric Corporation,CL-OT-ST,Yes,Once-Through,Coal,38.7333,-85.4583,5120207,Ohio,1955,217.2,1450565,76%,Ohio River,Surface Water,0,0,"52,728","29,011","72,528",363,145,460
983,Clifty Creek,IN,983-3,Ohio Valley Electric Corporation,CL-OT-ST,Yes,Once-Through,Coal,38.7333,-85.4583,5120207,Ohio,1955,217.2,1470210,77%,Ohio River,Surface Water,0,0,"53,442","29,404","73,511",368,147,466
983,Clifty Creek,IN,983-1,Ohio Valley Electric Corporation,CL-OT-ST,Yes,Once-Through,Coal,38.7333,-85.4583,5120207,Ohio,1955,217.2,1416064,74%,Ohio River,Surface Water,"443,974",0,"51,474","28,321","70,803",354,142,449
986,Elkhart,IN,986-1,"American Electric Power Company, Inc.",HY-NA-HY,No,None,Hydropower,41.6928,-85.965,4050001,Great Lakes,1913,1.4,7293,59%,St Joseph River,Surface Water,0,0,0,0,0,0,0,0
986,Elkhart,IN,986-2,"American Electric Power Company, Inc.",HY-NA-HY,No,None,Hydropower,41.6928,-85.965,4050001,Great Lakes,1921,1,5209,59%,St Joseph River,Surface Water,0,0,0,0,0,0,0,0
986,Elkhart,IN,986-3,"American Electric Power Company, Inc.",HY-NA-HY,No,None,Hydropower,41.6928,-85.965,4050001,Great Lakes,1921,1,5209,59%,St Joseph River,Surface Water,0,0,0,0,0,0,0,0
987,Last Chance,ID,987-1,MidAmerican Energy Holdings Company,HY-NA-HY,No,None,Hydropower,42.6067,-111.7053,16010202,Great Basin,1984,0.2,293,17%,Last Chance Canal,Surface Water,0,0,0,0,0,0,0,0
987,Last Chance,ID,987-2,MidAmerican Energy Holdings Company,HY-NA-HY,No,None,Hydropower,42.6067,-111.7053,16010202,Great Basin,1984,0.5,732,17%,Last Chance Canal,Surface Water,0,0,0,0,0,0,0,0
987,Last Chance,ID,987-3,MidAmerican Energy Holdings Company,HY-NA-HY,No,None,Hydropower,42.6067,-111.7053,16010202,Great Basin,1984,1,1464,17%,Last Chance Canal,Surface Water,0,0,0,0,0,0,0,0
988,Tanners Creek,IN,988-1,"American Electric Power Company, Inc.",CL-OT-ST,Yes,Once-Through,Coal,39.0806,-85.8608,5120206,Ohio,1951,152.5,753555,56%,Ohio River,Surface Water,0,0,"27,392","15,071","37,678",188,75,239
988,Tanners Creek,IN,988-2,"American Electric Power Company, Inc.",CL-OT-ST,Yes,Once-Through,Coal,39.0806,-85.8608,5120206,Ohio,1952,152.5,835308,63%,Ohio River,Surface Water,0,0,"30,363","16,706","41,765",209,84,265
988,Tanners Creek,IN,988-3,"American Electric Power Company, Inc.",CL-OT-ST,Yes,Once-Through,Coal,39.0806,-85.8608,5120206,Ohio,1954,215.4,1039817,55%,Ohio River,Surface Water,0,0,"37,797","20,796","51,991",260,104,330
988,Tanners Creek,IN,988-4,"American Electric Power Company, Inc.",CL-OT-ST,Yes,Once-Through,Coal,39.0806,-85.8608,5120206,Ohio,1964,579.7,2059410,41%,Ohio River,Surface Water,0,0,"74,860","41,188","102,971",515,206,653
989,Twin Branch,IN,989-H1E,"American Electric Power Company, Inc.",HY-NA-HY,No,None,Hydropower,41.665,-86.1322,4050001,Great Lakes,1989,0.6,3315,63%,St Joseph River,Surface Water,0,0,0,0,0,0,0,0
989,Twin Branch,IN,989-H1W,"American Electric Power Company, Inc.",HY-NA-HY,No,None,Hydropower,41.665,-86.1322,4050001,Great Lakes,1989,0.6,3315,63%,St Joseph River,Surface Water,0,0,0,0,0,0,0,0
